UniqueCount	AmbigCount
29	4307
30	6210
34	5851
416	2516
57	410
10	3387
61	3300
63	3274
53	3161
5	2344
2	2136
70	1094
55	1256
5	410
285	0
129	350
6	443
260	828
40	737
218	386
64	465
315	0
158	257
1179	739
50	214
262	268
347	400
0	2874
12	2728
187	0
158	52
121	85
133	988
126	873
35	985
46	531
98	741
67	569
1427	354
197	334
125	20
14	1824
244	2136
90	2133
8	1923
62	1923
145	0
371	791
779	2466
871	2466
26	1504
222	0
76	6268
28	6267
267	5791
85	248
124	565
143	539
205	371
65	2305
34	2181
82	2304
1721	3834
52	4136
57	605
23	952
8	958
161	958
278	221
283	357
17	1789
140	11446
40	11025
0	7429
30	10769
0	19556
49	1837
38	4021
149	1726
20	6255
380	1879
780	19981
353	1226
0	20291
44	19407
78	266
44	0
198	17051
58	1272
121	1533
80	1666
189	4848
101	1315
35	1500
77	747
1042	2454
0	4280
692	3695
53	1100
77	1153
49	1372
164	1121
99	0
42	437
96	446
159	41
125	366
31	366
92	9017
252	10626
226	15232
34	11722
0	11707
132	14819
25	11703
20	688
1	1654
5	11735
0	16469
3264	16370
38	55
32	6290
10	7851
240	6343
169	6120
15	7592
251	709
464	628
182	3816
22	3522
30	7064
1132	1517
5118	2071
154	2071
460	0
52	788
83	1213
29	1052
128	736
20	459
18	324
77	220
27	8799
146	7614
27	520
13	2054
2030	8068
156	230
307	202
23	7317
124	6778
26	2885
0	7982
13	8072
72	1900
94	1133
0	12316
0	12296
8	12756
28	11254
0	12601
0	13082
0	12635
0	12718
42	4072
51	4967
96	2121
47	2184
6	2698
176	2633
36	1062
486	5
162	3177
63	3179
183	429
52	742
283	969
84	424
100	703
27	611
67	573
1484	12221
44	7892
1555	12537
118	12565
62	319
55	1565
116	659
90	3574
31	3634
76	3742
80	3921
56	4145
169	0
512	556
155	306
103	0
9	2808
402	3986
104	3213
24	2677
108	3652
15	2106
49	1645
6	1580
145	1736
89	1451
136	1072
31	1434
69	566
104	1105
76	170
3	412
33	500
10	324
296	207
29	235
49	1754
68	2375
77	2602
22	3207
0	3207
143	1280
131	2977
799	2865
141	291
0	572
63	2113
34	1095
16	2675
324	0
186	334
32	2807
40	2216
141	1788
52	502
133	421
93	268
1187	169
0	605
132	67
162	2904
102	3294
0	3044
11	3856
0	3974
24	1106
237	126
279	2354
29	859
38	594
143	176
26	1522
74	500
102	1467
100	707
278	757
0	1232
90	665
160	703
104	601
50	730
42	600
464	0
24	2485
13	2023
60	846
130	878
67	1659
141	2513
2	1496
43	9
77	555
3287	4144
157	0
71	4144
92	4146
30	4142
4	3908
304	431
55	373
156	58
74	460
115	399
162	446
100	383
774	6765
5	6765
99	6163
0	4712
46	3944
1125	3788
183	255
154	1633
129	1209
26	3571
19	1889
18	1541
138	0
641	899
516	303
99	1160
48	1160
32	869
28	1158
344	2898
51	427
53	408
139	21
973	21
506	2
104	441
581	2459
75	900
121	147
15	370
816	90
232	1182
92	532
217	112
90	4598
20	970
168	325
73	3470
21	4067
13	1256
60	69
46	1322
0	582
562	74
75	0
130	2765
59	2532
256	0
123	205
119	47
42	4809
45	4700
143	355
0	2966
139	2828
242	55
155	712
614	0
4	126
65	177
120	140
158	2271
67	2271
42	4994
1281	6499
19	13529
61	15194
251	14127
34	14979
0	15735
0	14205
1	13527
0	11008
69	197
41	403
21	1168
96	358
161	1314
60	640
5	6701
9	8937
187	8874
200	6024
45	7041
179	1828
86	691
214	0
40	11011
0	12535
126	11110
53	10948
142	716
132	316
81	15
199	169
0	7876
114	7602
0	7765
0	7491
143	2462
154	2450
142	1471
267	1934
151	2531
33	2118
181	231
13	203
33	3042
147	129
77	6825
35	6824
46	6799
69	853
0	6952
0	6867
146	6799
312	6132
92	5583
52	723
210	1360
245	309
7	380
66	380
83	140
99	334
46	289
149	288
330	0
14	4835
0	4877
197	4921
727	2711
32	4241
190	4503
162	4514
45	2220
72	189
14	1047
4	3901
70	468
193	3627
118	466
136	813
235	3774
62	3295
416	3576
774	603
56	791
12	501
962	0
94	107
36	2615
160	0
131	229
449	2652
115	53
315	0
173	90
124	846
12	154
14	10481
56	10479
35	10850
27	10520
193	64
27	10129
29	8990
25	10608
82	10161
10	10370
25	10312
14	10012
49	10646
36	10032
0	10844
91	10184
44	9925
9	9929
16	8984
41	10148
17	9997
17	10274
18	2199
36	9113
708	7572
129	88
61	2044
199	3247
12	3354
12	3233
37	1057
10	861
89	439
236	1009
23	1009
1120	6
38	567
7	5351
159	5215
58	187
555	524
342	0
0	2298
195	577
39	497
129	120
97	21
35	873
53	8654
0	9706
0	10140
0	8766
9	10111
0	1161
148	1914
116	2397
1	1361
107	2014
113	909
346	9
139	1839
21	1634
74	1357
167	1164
261	0
0	2431
1	2148
1	3201
0	3226
1	5590
4	2686
25	2893
1	3267
25	1340
62	2740
0	749
13	1847
113	1715
0	900
80	1553
0	1740
91	2973
75	0
29	318
150	108
51	494
380	371
56	371
552	4080
438	4080
54	2652
52	7989
0	8870
121	872
162	3
73	214
103	0
32	1420
324	2706
32	193
96	1815
26	1109
0	2550
7	1225
52	8473
31	2258
143	2063
172	1397
267	211
14	2247
136	2268
19	2502
538	2476
33	234
87	3522
113	511
366	379
188	0
45	3444
23	2996
48	8356
153	0
64	259
17	7343
23	7347
57	571
139	8229
57	7902
26	1908
94	0
125	466
55	1907
66	521
0	4416
42	3098
112	385
1885	2372
170	400
222	560
46	7272
86	5428
56	119
91	104
553	5663
11	741
0	714
28	664
131	723
76	339
0	4538
21	2272
140	211
21	327
15	2389
5	817
78	424
1	4682
268	381
296	1135
287	2550
11	2317
0	1597
36	1957
0	3242
0	1921
662	538
65	395
83	1211
266	938
118	19
304	0
3	2234
2406	6726
808	6335
0	5445
42	262
160	1036
0	1219
63	620
370	2186
287	1571
162	1658
118	917
1	1359
1	5620
365	5692
89	1174
909	6538
0	31
106	796
166	6028
0	4746
55	1251
0	4274
0	4400
22	1171
572	1405
29	664
87	1186
2246	1213
31	1705
0	1559
112	78
27	10935
39	586
148	10935
122	9164
142	10191
17	9666
33	3118
104	1146
3522	0
0	4016
6	4016
43	2862
76	1866
546	0
344	27
84	27
582	0
205	623
191	504
221	57
414	0
149	251
355	81
263	0
373	179
87	37
88	142
319	168
742	0
120	0
123	0
177	0
352	0
157	0
102	0
442	3477
537	2940
60	1412
137	1273
227	761
20	874
72	205
48	252
302	135
27	184
77	0
363	0
91	1579
12	1767
89	1729
34	1661
91	2
153	120
50	1844
33	2258
105	1870
148	290
195	14
78	108
229	30
31	5111
6	8524
24	8525
69	7025
893	8333
76	8560
74	9184
39	8298
0	9136
93	879
0	2644
125	174
89	1207
37	1126
42	980
130	585
69	358
90	324
53	548
189	96
28	174
163	230
193	395
174	306
82	611
3	751
119	261
74	473
147	266
234	58
604	179
0	11618
145	11216
0	11431
0	11618
132	7940
0	12259
48	1224
55	92
0	28
0	10659
0	11534
190	58
111	55
200	5324
1299	6576
0	6924
0	6529
94	5980
0	4938
12	473
2	566
0	400
106	946
101	1453
122	1048
9	911
87	600
50	8172
144	8586
356	8586
58	5455
80	367
43	859
420	1414
716	632
31	2424
194	0
73	2193
131	230
1002	3018
88	2410
52	2110
28	825
0	824
127	0
131	75
327	0
86	3721
85	0
200	14
113	598
17	421
60	497
91	198
74	296
340	30
179	3265
12	3777
17	3417
0	2282
128	0
388	236
146	0
40	3042
0	1879
41	982
105	606
147	4466
38	3469
156	0
180	0
180	821
16	2926
11	1078
264	3772
0	4639
189	644
13	4611
58	4153
110	0
238	148
191	559
38	130
107	715
137	2358
49	2713
106	2788
53	158
0	2847
75	2430
110	350
201	80
57	0
164	0
20	458
356	458
166	3832
105	1340
122	6026
57	157
24	5894
3	3397
120	3647
67	0
0	1505
41	1168
124	247
1	8351
52	5052
515	6533
896	6445
41	8352
9	884
92	254
215	5
306	183
68	4
3	1170
0	1006
85	421
0	1693
148	820
84	153
193	1479
92	1071
120	972
83	1588
107	1327
68	3443
0	3895
153	2446
75	3283
32	721
140	1948
214	1929
122	6716
121	769
148	6566
80	679
58	589
56	311
37	467
138	0
44	9485
58	5946
82	5432
0	5961
59	9785
7	3624
129	3990
320	1166
433	876
958	402
172	2906
37	2847
54	390
91	330
180	98
193	4818
61	4082
44	3887
0	4989
44	2457
188	4768
165	2414
0	2616
60	4040
134	2905
39	2466
2	2898
31	1180
65	689
158	226
1014	1910
