UniqueCount	AmbigCount
156	775
0	1323
231	702
102	761
99	655
16	570
37	539
208	0
25	1793
18	1549
151	763
73	563
50	1189
102	1807
1	1167
59	2
51	298
1979	4021
118	0
46	4022
81	4022
28	4021
9	3817
370	542
65	463
135	79
90	432
178	390
63	413
84	370
432	4577
9	4577
33	3960
0	3618
65	3037
1486	2884
179	167
130	1220
119	909
34	2830
8	1485
34	1266
69	0
584	1160
160	310
51	1592
105	1592
32	1275
79	1592
208	3295
119	638
155	620
181	33
1446	33
202	3
80	643
958	2652
25	723
229	148
14	395
732	106
411	1546
53	493
396	104
189	6360
8	868
92	261
88	5336
15	5860
84	1633
115	145
26	1658
0	564
1410	147
50	0
227	4403
129	3964
128	0
399	389
168	77
28	3607
23	3584
86	183
0	2683
170	2666
318	58
170	654
512	0
2	37
83	172
116	160
69	1762
59	1762
43	5286
1113	6916
42	14658
38	15864
139	14733
38	15588
0	16442
0	15670
0	14660
0	12188
113	286
68	476
29	1371
48	372
150	1338
44	571
5	7619
7	10608
171	10505
355	7212
37	8476
462	2464
78	825
214	0
49	5238
0	5759
42	4828
23	4735
35	284
78	151
276	7
99	91
0	7675
77	7239
0	7616
0	7180
34	1729
68	1750
107	1048
225	1403
95	1801
58	1501
278	305
9	252
36	3281
310	151
187	7538
44	7538
34	7493
100	1048
0	7711
0	7608
78	7493
185	6694
224	6278
44	808
746	1642
234	186
6	248
32	248
46	85
204	405
30	340
128	354
330	0
16	5314
0	5392
358	5422
992	3174
37	4738
76	4979
163	4950
27	2146
70	154
14	972
7	3219
169	525
103	2976
190	465
158	767
160	3120
45	2715
329	2958
770	879
67	1239
36	914
962	0
62	111
89	2658
134	0
64	146
171	2628
130	37
189	0
237	95
319	6691
242	2309
68	87898
302	88884
338	90818
222	87844
778	510
595	85969
183	75589
65	88586
247	84912
71	86571
240	86221
248	84003
318	88943
490	84209
0	90506
334	85048
503	83140
229	83052
119	75626
256	84833
245	83818
132	85769
845	21236
434	77397
2294	62537
383	614
83	1901
151	2622
10	2805
17	2599
45	983
15	808
153	477
161	944
38	946
1401	7
25	528
11	5910
114	5674
40	172
327	519
256	0
0	2483
130	605
99	653
160	153
95	45
33	955
17	7531
0	8949
0	9426
0	7983
4	9297
0	1031
341	1833
210	2003
0	1225
62	1681
173	869
232	10
175	1859
35	1714
41	1284
82	1043
196	0
0	3700
3	4107
1	4372
0	3851
4	6771
13	3351
35	3631
0	3914
21	1546
126	3265
0	684
4	1845
195	1691
0	757
37	1263
0	1721
1116	13771
600	0
203	1590
418	489
397	2577
339	342
69	342
320	2107
198	2107
79	2311
71	11514
0	12557
262	1120
162	3
145	289
92	0
142	1713
183	2280
43	288
85	1525
17	1285
0	2163
9	1398
87	11961
46	2558
83	2312
103	1558
105	196
12	1971
50	1985
38	2200
293	2182
50	299
27	2644
195	578
214	277
112	0
62	2526
19	2072
78	11672
192	0
66	294
14	9671
31	9673
55	805
269	11555
115	10422
28	2454
117	2
79	489
93	2454
41	551
0	5619
57	3859
130	433
1143	2822
110	429
241	652
46	8500
107	6135
62	136
108	104
629	6680
10	832
0	765
34	758
113	815
80	376
0	4956
17	3618
109	223
9	395
22	2678
1	725
51	447
0	4403
248	315
308	976
169	2306
17	2099
0	1442
13	1673
0	3036
0	1673
992	494
51	323
36	1011
300	814
120	10
570	0
5	2047
1833	5797
368	5360
0	4923
70	337
105	1390
0	1607
99	904
903	3413
330	2281
316	2692
148	1455
1	2065
0	5279
331	5350
61	1027
379	5922
0	31
57	681
252	6115
0	4856
57	1200
0	4082
0	4471
55	1314
464	1660
31	683
97	1334
893	1227
83	1976
0	1901
69	111
42	9880
22	441
109	9879
134	8428
87	9073
23	8859
43	3118
132	1210
2641	0
0	4263
8	4263
41	3161
137	2110
364	0
207	27
72	27
582	0
153	756
378	642
126	54
345	0
406	377
879	165
263	0
606	243
153	53
88	191
261	155
296	0
268	0
98	0
199	0
352	0
314	0
76	0
314	3421
836	2936
80	1419
99	1304
257	717
12	869
160	229
116	337
406	162
47	263
68	0
544	0
208	2360
13	2581
68	2496
62	2451
187	3
150	126
54	1868
26	2324
101	1874
130	341
140	17
198	163
90	35
37	5411
22	9410
20	9408
106	7914
526	8936
74	9449
58	10041
30	9131
0	9990
105	899
0	2819
131	184
125	1348
63	1277
76	1118
89	609
144	418
100	312
40	521
196	90
30	188
134	131
181	359
57	186
86	699
12	837
108	276
123	538
124	267
140	43
453	182
0	13745
66	13174
0	13414
0	13745
124	9254
0	15426
24	1266
132	134
0	48
0	12609
0	14834
322	68
84	73
403	4551
770	5188
0	5618
0	5131
115	4773
0	4280
18	445
0	420
0	301
148	671
50	1114
69	832
24	786
93	514
79	8194
48	8547
613	8548
62	5642
42	340
50	1077
1009	1816
531	593
46	2191
116	0
33	1958
184	228
729	2663
94	2171
62	1917
19	679
0	695
169	0
126	84
436	0
64	3406
85	0
116	9
72	453
23	348
53	409
97	186
51	217
334	34
221	2992
3	3493
29	3052
0	2265
128	0
162	222
109	0
26	2589
0	1828
54	986
77	471
61	4166
130	3607
130	0
120	0
131	805
13	2540
20	1161
603	4749
0	5857
187	807
23	5776
41	5181
55	0
239	185
129	614
36	109
249	1088
140	3154
35	3596
103	3686
87	246
0	3904
141	3379
86	491
160	101
190	1
123	0
55	513
372	513
131	3712
160	1518
153	5771
61	191
22	5585
7	3397
95	3311
67	0
0	1570
56	1262
114	242
1	7453
30	3931
155	5203
884	5237
27	7453
2	670
303	304
209	12
123	146
51	3
6	997
0	746
77	415
0	1228
77	484
60	146
68	969
50	902
171	991
119	1788
33	1242
69	4164
0	4582
258	2999
118	4046
22	739
154	2372
154	2350
119	7020
173	846
138	6859
52	612
32	524
72	404
69	512
138	0
60	12741
48	6062
50	5388
0	6081
96	13164
37	3848
99	4174
817	1177
484	1316
1575	605
293	5450
124	5363
36	459
154	388
288	115
224	5459
46	4464
63	4483
0	5653
32	2547
229	5392
157	2505
0	2617
123	4753
74	2715
24	2163
1	2596
62	1227
92	661
99	181
763	2308
