UniqueCount	AmbigCount
471	4
85	4
37	798
53	710
83	769
195	4
2810	589
148	32
165	0
166	1825
86	272
0	4273
2	2759
0	3525
143	2438
0	2912
48	3203
164	35
121	769
442	2977
60	307
21	1358
629	602
428	304
45	477
28	436
109	1349
104	1555
75	0
145	1848
1	3985
218	2731
70	775
63	1568
156	1768
114	1188
27	12085
0	11887
0	6271
0	11650
0	12197
0	8089
65	494
437	18
24	470
0	3546
9	786
33	6537
684	3603
34	5351
240	2351
157	4435
84	2
80	73
6	2476
109	2247
128	1057
16	1011
39	801
127	916
54	1716
104	147
365	1846
982	587
37	587
27	129
0	2817
354	4162
0	4154
84	303
34	3420
50	1855
0	1440
0	1830
45	1075
0	617
172	6682
187	1818
73	944
91	3006
40	1048
212	2801
78	608
76	1188
181	487
37	487
90	0
2126	162
10	162
438	2888
224	946
29	3008
93	1553
61	2948
130	0
201	153
119	1945
46	52
215	205
28	1641
72	422
159	588
155	0
99	44
160	17
166	1257
25	1026
0	1251
76	1012
6	6159
134	6167
32	6182
186	5973
277	0
212	0
89	48
148	544
252	3001
119	526
185	48
19	572
86	1859
66	1762
63	1460
278	4
141	858
128	745
151	13724
158	97
71	4303
215	10000
16	13818
536	9331
79	75
0	9652
89	1452
123	2
181	1
0	1489
50	1078
0	1017
0	1188
17	1696
96	3175
0	2160
79	1080
0	2129
189	0
131	3041
68	3867
93	3916
2	4599
72	3182
7	1302
69	1788
0	3107
43	3078
70	2707
82	669
143	273
161	558
18	3351
0	2594
284	810
35	2965
102	2372
69	189
45	560
91	306
0	821
167	3495
0	2727
106	3663
72	1324
120	390
223	55
42	1174
17	1183
297	86
58	895
102	999
117	162
111	0
110	0
10	12993
369	923
45	514
1956	16401
0	15861
55	14168
0	16305
0	16065
0	12962
0	14922
53	347
67	2825
0	10231
87	0
144	8883
354	1454
270	86
62	1380
98	1387
147	0
118	748
271	86
5	91
0	1196
31	1145
0	1705
0	1162
16	493
0	1671
85	824
52	50
68	276
60	245
570	711
55	707
104	117
126	111
69	56
210	125
40	327
28	0
44	149
18	1207
130	1182
74	1250
662	1918
95	1915
5209	0
630	0
5	1734
0	1177
1	1308
25	751
0	694
0	1298
0	717
3	11020
0	10967
71	10407
8	11244
0	10857
41	2903
0	1237
46	1477
335	127
90	0
19	5891
0	6082
0	6017
150	5857
63	6100
68	6010
149	5851
15	5844
0	5979
51	5945
30	843
988	360
341	98
82	1606
39	1606
0	7889
24	7132
110	7133
141	2786
131	2599
123	233
46	2364
537	1
54	1197
118	0
104	432
242	108
39	49
75	0
272	0
978	0
44	107
684	7346
97	5576
85	7343
28	6844
695	3774
106	622
14	3039
39	2843
20	2909
29	2708
7	2023
8	1830
49	950
31	1145
9	426
357	0
163	361
11	633
153	1066
71	951
127	546
115	629
351	0
166	259
1784	963
25	115
598	589
230	503
0	4505
24	4317
250	0
224	68
158	136
125	1205
123	1061
47	1178
50	685
82	898
159	745
1449	394
215	363
212	31
32	1264
102	1430
59	1430
5	1322
24	1322
324	0
264	607
447	2235
893	2235
37	1493
370	0
60	6786
20	6788
662	6411
165	317
240	583
96	546
207	396
33	1848
29	1747
94	1847
1397	3128
25	3355
29	551
24	937
15	941
91	850
109	146
205	256
29	2159
59	13250
47	12674
0	9040
40	12458
0	22596
82	2192
67	4849
125	2080
13	7501
576	2358
755	22822
183	1231
0	23774
58	22679
79	317
65	2
123	19475
75	1499
121	1535
71	1661
144	5094
78	1307
24	1611
108	821
2139	2530
0	4286
394	3750
55	1044
123	1201
55	1309
144	1113
149	0
34	446
176	514
114	40
139	675
56	675
112	8964
106	10368
111	14291
57	11801
0	11634
200	14252
79	11594
40	718
1	1826
12	11922
0	15870
3017	15498
59	41
22	5897
8	7865
123	5937
261	6185
15	7590
307	732
635	638
99	3525
13	3326
24	6921
765	1449
7679	2899
195	2899
460	0
27	495
49	774
20	654
31	468
9	312
5	210
88	193
10	6819
69	5979
63	551
10	1735
1383	6432
164	229
123	97
22	5937
168	5582
30	2478
0	6377
14	6589
53	1610
69	929
0	15527
0	15686
17	16012
33	14070
0	15916
0	16471
0	16150
0	16057
24	4539
40	5846
70	2700
78	2800
7	3480
273	3410
91	1450
488	5
184	4705
81	4711
166	577
78	1071
308	972
54	424
82	661
28	590
76	598
875	10187
68	7020
1724	10360
35	10382
99	329
53	1332
127	553
60	2784
116	3130
101	3228
44	3174
33	3366
101	0
323	439
206	287
116	0
41	3524
978	5397
97	3907
20	3301
120	4842
5	2481
38	1946
23	1877
58	1994
150	1685
108	1170
17	1550
14	539
142	1190
107	188
1	472
55	812
11	523
237	215
51	278
45	1894
47	3219
107	3645
31	4336
0	4336
175	1481
78	2819
427	2574
147	258
0	478
65	2832
101	1677
14	3562
145	0
274	534
47	3947
51	2787
133	1588
142	567
143	580
40	239
363	109
1	575
117	78
66	2532
138	3168
0	3956
13	4891
0	5032
28	1274
153	169
237	2900
31	1140
48	838
216	216
35	1805
129	500
59	1466
99	718
100	747
0	1342
135	668
149	797
86	679
37	739
33	585
185	0
23	2139
5	1694
132	849
82	633
30	1335
237	2161
0	1460
86	2
95	521
3890	4221
394	0
40	4223
102	4223
36	4221
9	4030
753	729
55	611
153	118
162	634
241	551
105	603
140	506
1073	8336
13	8336
67	7236
0	4184
31	3564
3780	3568
109	178
49	1154
136	1065
34	3188
19	1504
19	1265
103	0
997	1339
160	326
53	1750
91	1752
69	1448
56	1751
211	3227
100	406
76	397
144	15
730	15
379	2
54	417
961	2809
17	710
285	175
20	488
488	123
614	1668
60	262
113	57
50	4812
13	613
57	196
112	4179
20	4546
35	1232
54	61
29	1230
0	456
565	65
126	0
247	3503
83	3002
256	0
405	354
138	68
12	2922
28	2814
72	145
0	2108
136	2085
155	54
99	496
1024	0
5	125
58	130
106	156
100	3066
132	3066
71	4853
848	6306
15	13267
137	15014
118	13884
46	14770
0	15450
0	14292
1	13269
0	11224
72	242
52	437
44	1232
79	319
206	1153
18	548
6	6297
6	8760
159	8678
358	6126
45	7215
475	2058
50	672
128	0
96	10545
0	11626
132	9850
37	9688
84	597
73	250
206	22
150	167
0	9000
231	8649
0	8873
0	8522
45	1792
93	1951
228	1215
115	1509
57	1939
41	1529
172	295
17	249
55	3898
308	194
73	6926
104	6927
31	6899
33	892
0	7105
0	7055
74	6899
174	6271
93	5889
78	880
713	1581
249	314
12	372
25	372
115	169
99	253
29	211
105	221
148	0
20	4992
0	5117
204	5135
457	2835
20	4451
189	4713
226	4642
22	2149
55	135
18	951
5	3493
68	439
155	3272
121	454
129	727
215	3387
96	3037
414	3238
615	745
41	1074
39	821
961	1
83	90
33	2167
201	0
224	226
292	2234
216	36
168	0
171	84
132	950
16	238
14	12880
97	12921
43	13280
29	12919
435	83
48	12465
33	11164
35	13014
49	12502
16	12724
38	12659
16	12272
21	13042
37	12298
0	13227
63	12440
53	12203
21	12207
24	11177
49	12483
32	12263
26	12624
38	2677
67	11364
1399	9470
103	88
132	2475
214	3512
5	3660
20	3494
26	1294
17	1105
195	592
168	901
31	906
1115	14
21	484
11	5214
71	4995
51	192
208	479
205	0
0	2151
147	496
86	523
64	109
232	50
23	842
30	8347
0	9804
0	10168
0	8688
7	10187
0	1058
105	1789
149	1855
0	930
66	1664
165	1053
462	8
96	1923
30	1592
39	1317
142	1157
436	0
0	3887
3	4391
0	3598
0	3614
2	5980
7	3156
12	3274
0	3679
11	1586
87	3699
0	419
14	1802
113	1638
0	772
33	1361
0	1606
241	3341
60	0
38	348
180	133
53	483
731	839
164	839
717	3368
220	3368
48	1936
112	11396
1	12305
233	1101
108	0
113	349
206	0
100	1501
125	1922
51	275
166	1380
26	1149
0	1790
21	1205
43	11638
31	2298
41	2023
106	1405
101	221
24	2574
82	2584
33	2943
719	2930
73	290
55	3094
119	522
103	168
188	0
50	2900
29	2589
73	9924
256	0
137	343
9	8294
19	8296
54	705
199	9783
94	8856
62	2260
115	3
79	429
76	2261
74	485
0	4938
77	3451
160	483
1414	2643
102	411
241	599
32	6447
111	5203
75	194
107	98
321	4727
12	886
0	713
56	811
48	679
144	461
0	4254
15	2494
181	261
26	357
22	2873
4	721
42	345
1	4753
249	346
323	1231
223	2522
25	2736
0	1706
22	2023
0	3385
0	2104
652	559
41	213
88	1142
200	858
222	18
456	0
4	1961
1093	5379
478	4996
0	4465
177	322
109	829
0	1051
64	524
713	1962
124	1293
117	1515
66	841
6	1193
1	4818
178	4879
42	771
751	5895
0	31
52	573
117	5998
0	4939
47	1217
0	4134
0	4319
33	1211
387	1298
101	696
42	1104
1121	1006
40	1448
0	1439
143	77
63	11580
22	600
175	11580
132	9818
64	10393
12	10223
34	3068
59	1028
2113	0
0	3805
2	3805
85	3135
216	2184
291	0
309	64
157	64
349	0
153	631
285	471
96	21
276	0
418	285
402	103
157	0
175	112
62	21
52	91
544	175
333	0
160	0
73	0
199	0
140	0
522	3
51	0
335	3070
777	2679
17	964
80	1002
100	522
15	733
88	244
108	351
237	150
41	246
77	0
363	0
67	1639
13	1840
71	1836
42	1740
312	2
156	146
60	2631
75	3164
80	2608
63	302
119	21
258	233
99	55
21	5112
5	8591
18	8586
66	7197
936	8427
34	8603
157	9258
40	8333
0	9233
107	839
0	2578
97	135
168	1310
45	1229
69	1187
78	639
180	454
130	360
40	559
82	45
46	169
89	115
67	339
80	168
88	677
11	890
140	401
69	462
56	204
178	49
756	166
0	10899
45	10381
0	10670
0	10899
42	7155
0	11547
43	1211
69	86
0	48
0	9906
0	10891
319	44
145	62
241	4913
417	5901
0	6425
0	5881
127	5481
0	4638
41	641
1	584
0	333
110	833
118	1537
172	1190
9	976
207	742
118	8130
53	8417
441	8417
53	5450
76	410
67	992
760	1644
1342	754
43	2396
291	0
39	1900
110	175
391	2674
151	2340
54	1848
28	715
0	738
254	0
165	82
130	0
83	3232
76	0
181	8
75	519
16	386
47	439
100	183
65	253
208	26
87	2792
8	3352
63	3072
0	1960
214	0
148	201
109	0
40	2644
0	1587
67	872
93	473
80	3923
41	3076
104	0
150	0
185	784
28	2754
9	1096
354	3226
0	3882
161	586
8	3852
39	3537
82	0
412	148
147	445
56	147
248	910
179	2442
58	2774
27	2762
59	161
0	2949
102	2575
93	446
120	84
76	0
82	0
45	605
498	605
131	3716
80	968
264	5830
48	187
22	5614
3	2907
84	3460
60	0
0	1339
40	1054
166	201
1	6628
61	3690
237	4730
551	4653
46	6631
2	662
80	203
107	4
165	131
58	2
6	1072
0	960
78	391
0	1396
77	606
100	168
196	1263
55	967
149	1054
133	1738
105	1364
89	4058
0	4508
165	2692
36	3489
37	729
137	2290
246	2386
98	5304
142	636
90	5162
42	404
34	467
48	273
76	453
230	0
103	13375
125	7523
68	6599
0	7386
101	13741
25	4538
141	4950
474	1381
243	1074
704	377
196	4562
70	4472
48	427
110	339
414	143
366	5807
132	4894
129	4906
0	5968
72	2619
209	5716
162	2559
0	2653
63	5074
73	2906
19	2266
0	2689
32	1198
72	594
55	159
1727	2660
