UniqueCount	AmbigCount
129	4
75	708
58	612
42	686
256	9
1882	496
74	13
165	0
147	1787
278	318
0	4284
1	2916
2	3525
96	2365
1	3230
94	3408
87	40
282	983
331	3200
112	293
27	1436
740	637
127	275
57	518
12	384
103	916
96	1042
250	0
69	1171
0	2402
110	1743
56	515
43	1014
70	969
133	787
53	11470
0	11188
0	5120
0	11038
0	11687
6	8464
27	360
346	21
41	503
0	3691
23	888
18	5261
704	3052
41	4574
445	2169
64	3555
213	0
48	43
13	2029
198	1890
161	1623
67	1593
33	1177
148	1353
59	2055
114	154
498	2188
931	1048
125	1045
32	238
0	3256
576	5271
0	5292
117	369
39	4360
61	2130
0	1663
0	2129
36	1303
0	636
155	7042
198	1895
166	1069
51	2603
23	816
193	2463
51	447
102	1121
388	1093
91	1093
90	0
2150	218
18	218
271	1593
84	473
32	1668
41	816
22	1621
218	0
156	138
149	1941
76	87
85	137
20	1652
42	313
132	531
139	0
329	85
162	9
289	2119
29	1619
0	2110
54	1595
10	5691
54	5609
36	5678
161	5441
166	1
141	0
126	42
107	472
310	2969
233	616
172	32
45	670
144	1879
39	1702
67	1392
139	0
91	715
90	641
85	14180
258	119
88	4672
356	10191
9	14535
312	9408
77	93
0	10289
81	1592
122	4
70	4
0	1878
154	1461
0	1360
0	1552
23	2184
78	3663
0	2582
81	1283
0	2476
237	0
290	3397
58	4200
80	4349
1	5242
57	3676
29	1562
69	2204
4	3815
100	3648
32	2958
123	888
169	342
175	579
9	3630
0	2989
272	972
99	3278
127	2805
124	249
68	727
193	410
0	798
112	3855
0	3282
253	4276
87	1404
92	455
103	48
17	1176
47	1209
200	95
20	822
91	1014
324	227
167	0
110	0
17	11412
214	741
64	529
3202	14609
0	13236
102	12982
0	14177
0	13382
0	11228
0	12485
47	292
37	2421
0	8859
116	0
83	7580
326	1294
355	94
51	1256
113	1309
147	0
87	533
164	86
3	93
0	1261
63	1210
0	1959
0	1251
50	697
0	1949
51	680
90	91
57	312
69	254
381	653
53	692
88	115
134	107
172	65
210	107
37	267
28	0
47	160
22	1059
80	1007
75	1085
563	1483
60	1475
4167	0
283	0
5	1653
0	1042
1	1057
49	943
0	990
0	1501
0	499
0	6948
0	6919
52	6554
5	7173
0	6880
56	2349
2	1196
77	1192
1117	225
81	0
25	8319
0	8805
0	8420
200	8281
212	8798
43	8374
272	8272
20	8268
0	8378
140	8372
17	688
302	149
154	100
85	3003
122	3003
0	8474
30	7370
131	7386
40	2405
129	2432
99	216
93	2715
429	0
58	1211
158	0
115	427
612	161
50	57
112	0
204	0
1303	0
47	160
494	7680
52	5860
100	7971
47	7380
960	3836
100	603
12	3599
48	3243
21	3487
35	3159
1	2324
7	2166
30	1091
70	1473
14	566
190	0
116	246
11	688
224	1117
54	1006
201	602
78	666
421	0
111	235
3986	1069
22	166
343	668
469	599
0	4697
48	4488
75	0
227	69
90	126
94	1235
178	1098
50	1233
56	690
202	939
53	743
733	429
362	403
217	26
39	1682
125	1917
64	1916
9	1772
56	1772
97	0
266	716
370	2526
1435	2526
42	1632
148	0
58	5557
12	5553
507	5216
151	256
101	492
205	472
133	309
53	2589
20	2412
221	2588
1450	2480
21	2614
46	511
18	804
5	805
196	848
83	98
215	258
23	2218
75	12939
83	12490
0	8594
40	12169
0	21798
170	2269
66	4662
136	2104
12	7284
598	2107
958	22172
232	1307
0	22393
38	21428
113	264
88	1
415	19035
54	1389
97	1648
111	1923
125	5039
168	1547
47	1772
107	880
622	3118
0	5184
913	4606
21	1024
82	1193
83	1438
79	1101
99	0
38	542
136	590
96	29
172	493
32	493
57	10722
107	12081
149	16625
87	13989
0	13438
162	16571
38	13383
23	725
0	2206
14	13950
0	18402
2664	17782
78	34
94	6999
21	9418
129	7032
310	7480
9	9095
360	963
312	743
183	4283
19	4097
50	8246
1868	1758
7637	1705
77	1705
230	0
47	618
63	897
32	751
86	562
14	358
11	246
141	232
4	5482
51	4645
43	443
8	1321
1020	4991
131	199
148	87
34	4637
111	4310
25	1873
0	4933
14	5071
45	1203
39	701
0	17246
0	16889
14	17589
30	15708
0	17753
0	18176
0	17480
0	17893
21	5137
96	6596
151	2978
48	2919
4	3691
154	3629
83	1574
291	6
94	2363
37	2366
265	380
64	674
713	1467
123	648
182	1062
53	923
43	772
1981	12787
78	8628
1334	13044
130	13069
120	480
80	1829
137	795
45	2922
72	3214
67	3308
26	3248
38	3482
135	0
509	686
303	398
103	0
27	3518
720	5092
73	3865
26	3268
89	4435
34	2816
65	2076
34	2099
210	2164
90	1798
43	1237
10	1585
68	615
97	1256
171	257
7	522
65	943
25	636
143	199
71	339
87	1983
62	2518
96	2829
19	3280
0	3280
173	1102
60	2387
324	2583
120	191
0	366
49	2165
42	1257
21	2797
324	0
381	407
23	3029
16	2026
165	1505
126	581
258	489
42	200
713	96
1	389
41	22
78	2415
91	3056
1	3553
8	4415
0	4694
40	1383
314	191
175	2294
32	809
33	626
152	225
26	1476
260	493
67	1218
58	602
141	676
0	1356
94	581
52	725
180	657
11	602
38	529
464	0
30	2141
21	1816
112	781
101	759
50	1501
111	2162
0	1257
71	9
54	391
3239	5226
394	0
51	5227
170	5227
57	5226
2	4906
752	720
67	612
216	108
42	299
145	266
65	291
80	255
723	6158
3	6158
131	5643
0	4416
96	3757
2268	3702
111	182
43	1188
42	951
29	3364
12	1467
26	1319
62	0
986	920
533	350
46	1151
85	1151
26	811
22	1152
252	2497
54	379
135	366
182	20
727	20
151	0
34	382
422	2111
23	605
286	138
20	413
653	98
345	1147
89	617
235	104
197	5922
20	941
59	275
73	4730
26	5297
28	1339
37	45
32	1449
0	532
563	51
126	2
246	3969
38	3279
153	0
120	330
115	63
29	4374
49	4286
99	267
0	2733
51	2595
317	60
65	552
409	0
5	125
158	145
141	141
97	1748
52	1748
42	5404
1278	6792
18	14507
25	15737
152	14545
58	15450
0	16255
0	15983
0	14504
0	12893
170	281
62	476
45	1425
97	427
69	1187
21	476
10	8602
5	11008
353	10966
610	7692
28	8636
235	1922
137	697
64	0
38	5675
0	6425
67	5690
36	5609
54	342
110	202
276	9
79	86
0	6981
165	6669
0	6861
0	6549
51	1769
145	1874
70	1118
125	1438
65	1845
41	1528
173	200
40	324
24	2903
234	102
63	8272
59	8271
76	8248
90	1082
0	8453
0	8250
147	8248
170	7305
105	6704
78	862
357	1610
339	399
7	459
42	459
158	213
64	254
40	218
99	221
165	0
18	5177
0	5196
517	5229
420	3032
17	4518
66	4768
388	4845
19	2052
28	71
20	1216
11	4581
52	574
223	4163
182	576
253	937
336	4491
51	3733
402	4212
384	695
57	1022
46	802
481	0
59	121
88	2745
107	0
213	268
203	2788
169	46
189	0
94	71
169	954
19	171
15	11459
50	11486
27	11907
31	11517
196	58
22	11034
23	9770
27	11653
54	11096
22	11313
39	11271
23	10883
92	11701
28	10901
0	11878
69	11065
27	10798
26	10809
16	9782
27	11084
26	10875
14	11220
80	2508
21	9959
559	8206
158	94
114	2021
76	2449
2	2684
14	2428
55	1098
10	899
236	533
241	1311
52	1315
1260	12
26	653
4	4018
123	3832
37	110
752	495
136	0
0	1926
159	464
47	437
125	105
129	36
28	725
21	6403
0	7644
0	7968
0	6970
9	7960
0	780
106	1412
229	1747
1	820
75	1497
88	689
206	4
188	1618
26	1358
26	986
48	849
261	0
0	3252
5	3187
3	3672
0	3739
3	6623
5	2951
24	3325
0	3800
16	1379
78	2622
0	793
13	2140
85	1861
0	725
48	1450
0	1813
145	2536
150	0
26	257
141	100
75	399
375	380
82	380
342	3522
443	3522
37	2349
92	8180
0	9090
113	922
271	2
124	273
61	0
78	1470
234	2389
66	294
128	1665
25	1121
0	2239
9	1157
32	8569
16	2130
87	1956
261	1333
357	200
20	2450
100	2473
22	2682
468	2653
53	275
48	2764
162	504
281	291
225	0
59	2616
11	2255
38	9023
115	0
39	270
18	7922
29	7924
64	660
141	8907
45	8657
34	2177
234	3
216	588
125	2176
66	656
0	5198
122	3643
95	429
1138	2653
111	473
400	979
89	10568
111	7903
54	181
124	111
1021	8030
7	804
0	687
33	773
111	802
150	422
0	7072
52	3928
189	373
51	658
26	3861
3	885
42	491
1	4753
354	485
327	1235
210	2567
19	2522
0	1839
22	2109
0	3185
0	2024
524	544
28	185
97	1181
292	913
118	14
228	0
2	2252
1742	6887
850	6424
0	5639
126	501
141	1175
0	1542
64	675
1209	2920
152	1957
203	2202
88	1100
4	1587
5	5075
165	5147
88	1110
1192	6354
0	58
89	790
173	5919
0	4428
36	1091
0	3885
0	4108
31	1131
591	1818
40	843
192	1588
971	1449
104	2200
0	2103
71	121
24	10121
23	525
209	10119
147	8595
78	9160
15	8931
20	2620
90	962
1408	0
0	3714
0	3714
52	2839
137	1815
546	0
206	67
154	67
582	0
167	897
607	784
182	46
345	0
418	423
518	166
394	0
305	178
122	44
93	135
416	150
296	0
107	0
123	0
222	0
211	0
209	1
85	0
236	2986
811	2531
58	1119
53	1040
73	621
36	807
134	211
68	264
305	129
26	225
86	0
272	0
90	1435
8	1605
88	1593
37	1512
307	5
125	121
103	2904
50	3389
106	2902
82	289
159	16
267	192
138	42
23	4647
8	8066
16	8069
60	6634
902	8019
41	8091
80	8845
32	7837
0	8815
96	767
0	2581
145	172
65	1283
93	1210
51	1141
66	615
102	402
184	343
54	678
152	66
21	141
89	116
179	473
63	171
83	572
5	738
164	306
83	409
77	178
138	39
453	211
0	12471
108	11895
0	12108
0	12471
77	8273
0	13317
36	1146
69	96
0	72
0	11348
0	12796
214	58
62	68
165	3802
537	4707
0	5090
0	4852
115	4477
0	3585
20	419
2	692
0	375
129	678
90	1181
73	858
20	816
143	556
30	6726
82	7039
356	7039
78	4745
69	311
76	1080
1003	1612
899	637
37	2493
116	0
28	1620
91	146
728	2919
61	2321
60	2066
20	865
0	931
254	0
129	104
130	0
48	3662
190	0
242	11
73	681
42	540
41	612
155	239
77	298
201	35
297	3231
4	3698
26	3319
0	2324
171	0
391	249
58	0
42	2880
0	1883
42	955
69	477
81	2453
34	2010
156	0
225	0
83	393
10	1707
27	852
462	3445
0	4084
120	539
7	4049
53	3725
92	1
162	127
245	595
35	119
253	1007
135	2689
53	3056
50	3061
73	185
0	3287
69	2816
84	497
134	88
76	0
123	0
38	814
849	814
357	4181
83	1158
161	6137
58	202
17	5981
3	2957
65	3671
150	0
0	1803
19	1381
124	284
1	6489
63	3444
221	4389
242	4291
62	6490
6	589
118	185
161	6
316	163
60	0
14	1040
0	762
60	373
0	1411
68	616
64	137
93	1075
51	971
106	880
121	2177
40	1270
131	5313
0	5402
599	3679
99	4601
21	895
105	2695
410	2842
113	7019
143	809
151	6864
57	599
89	650
64	416
30	401
460	0
69	8769
51	4529
54	4042
0	4462
54	8996
15	2881
152	3207
323	856
815	1269
475	499
122	3038
52	2990
62	445
117	376
178	108
155	5363
88	4459
73	4385
0	5552
40	2549
318	5291
181	2496
0	2663
80	4545
132	3006
53	2384
0	2758
37	1230
59	639
101	192
1766	2370
