UniqueCount	AmbigCount
12	1376
53	8604
35	2361
138	2184
78	1404
135	198
15	2360
98	2386
47	2686
374	2658
50	171
39	2495
101	355
223	206
150	0
38	2431
30	2155
56	8837
192	0
63	278
41	7647
11	7650
57	591
131	8703
46	8204
29	1926
70	0
103	411
64	1924
46	469
0	4639
90	3303
137	399
935	2402
120	394
281	614
48	10442
102	7387
79	149
73	85
1090	8725
9	904
0	763
40	879
113	854
60	451
0	7399
14	3255
90	172
11	361
14	2513
0	740
41	412
3	5015
216	321
324	1141
175	2478
18	2254
0	1356
28	1981
0	3634
0	1669
1311	524
40	242
37	1120
381	899
90	12
380	0
3	2366
1798	5863
583	5538
0	4509
82	311
214	1303
0	1498
154	869
861	2556
196	1723
136	1899
88	1084
3	1552
4	5101
249	5283
138	1231
362	5935
0	35
100	777
171	6041
0	5120
65	1297
0	3976
0	4110
33	1186
578	1493
68	693
83	1226
873	1139
53	1705
0	1661
116	103
60	11372
18	485
94	11372
184	9630
141	10497
12	10108
27	3023
71	1075
2641	0
0	4473
5	4473
81	3500
119	2270
218	0
342	46
89	46
232	0
114	646
278	469
99	19
690	0
217	265
523	115
210	0
303	171
123	42
101	129
540	188
445	0
160	0
98	0
266	0
176	0
392	1
68	0
207	2141
332	1778
34	1061
188	1075
144	543
24	637
117	207
57	289
243	123
16	155
103	0
544	0
69	2171
21	2471
99	2428
40	2315
123	4
186	184
110	2098
23	2403
60	1994
80	205
90	14
265	154
137	56
28	4577
8	7676
24	7676
68	6429
493	7428
41	7700
140	8237
29	7486
0	8199
170	816
0	2301
318	161
93	1033
42	977
35	894
77	533
71	307
64	260
40	445
97	44
30	108
111	186
78	303
175	260
98	612
9	713
64	198
73	484
60	202
303	76
454	225
0	14561
124	14178
0	14364
0	14561
118	9671
0	15092
16	1232
142	126
0	57
0	13583
0	14356
321	76
146	98
382	4700
400	5092
0	5650
0	5136
142	4872
0	4427
25	541
2	608
0	340
117	704
78	1115
119	841
8	609
94	456
88	10248
125	10746
456	10747
93	7029
87	532
126	1393
604	2143
1823	867
41	2970
116	0
18	2188
75	115
948	3497
175	2918
42	2460
28	913
0	936
169	0
233	109
261	0
126	4381
114	0
161	7
61	516
30	406
33	452
168	222
74	254
403	45
82	3750
10	4532
38	4007
0	2832
171	0
400	279
58	0
72	3567
0	2392
98	1344
101	682
98	3438
31	2605
78	0
135	0
83	559
28	2465
11	1045
290	4846
0	6057
208	796
29	6025
123	5474
55	0
182	170
105	611
21	147
234	972
96	2408
70	2827
97	2936
70	177
0	2953
60	2537
91	492
160	77
95	0
274	0
43	567
503	567
205	3841
85	1230
164	6362
91	207
30	6251
3	3588
55	3455
45	0
0	1511
34	1162
82	174
1	8818
111	5397
304	6727
816	6612
52	8818
7	973
110	307
64	3
115	132
72	0
7	993
0	680
120	420
0	1345
162	650
72	147
64	978
37	892
68	788
192	1998
39	1170
61	4307
0	4497
444	3407
134	4230
52	936
131	2154
177	2162
187	8785
137	884
135	8619
56	604
37	495
51	411
88	703
184	0
49	9450
76	5079
45	4518
0	5082
32	9715
19	3103
122	3426
410	1023
485	940
708	404
242	3679
105	3618
49	342
125	283
254	98
226	4734
84	4171
107	4191
0	4932
70	2576
158	4639
386	2515
0	2650
45	4272
65	2562
32	2083
0	2474
51	1189
85	645
88	187
1302	1878
