UniqueCount	AmbigCount
7	1764
64	905
53	1247
19	523
142	0
100	207
12	807
501	1535
54	1344
417	718
128	857
315	0
47	109
1997	628
11	92
329	427
274	475
0	4495
39	4324
100	0
270	84
101	106
263	1412
150	1199
90	1423
23	657
126	991
63	711
1450	353
234	343
87	10
35	1888
144	2145
64	2141
19	2029
45	2029
145	0
552	663
396	1978
708	1978
44	1201
296	0
74	8400
35	8397
644	7882
209	405
177	584
108	557
212	399
16	1504
23	1428
100	1502
706	2881
54	3099
42	448
31	755
8	757
130	712
83	139
178	245
34	1866
76	10539
76	10216
0	6811
37	9874
0	16642
160	1886
54	3644
87	1754
15	5722
603	1775
391	17138
561	1309
0	17277
48	16499
192	274
73	1
172	14386
74	1086
244	1624
264	1782
101	3901
153	1459
37	1305
198	712
1059	2726
0	4843
718	4201
37	1121
110	1352
28	1531
139	1224
132	0
92	607
101	595
61	20
132	451
41	451
73	9608
244	11424
153	16301
44	12641
0	12656
153	15969
59	12653
31	730
0	1772
6	12752
0	17947
6570	17776
76	51
42	6589
11	8390
183	6639
164	6620
12	8129
460	748
787	709
228	3971
6	3628
29	7599
1867	1623
5145	2031
167	2031
460	0
36	554
58	888
10	738
58	551
32	339
6	221
97	195
24	8213
100	7356
60	570
8	1823
3434	7808
357	320
307	211
22	6992
105	6495
40	2659
0	7637
25	7860
49	1673
28	937
0	14189
0	13938
20	14610
45	13025
0	14555
0	15029
0	14370
0	14678
50	4688
34	5694
159	2505
65	2477
5	3069
147	3010
58	1193
390	5
118	2902
68	2902
177	427
63	748
194	1009
64	430
73	779
82	727
67	585
1990	13754
43	8946
2058	14001
81	14035
97	417
137	2205
185	1008
69	3397
51	3702
101	3819
55	3882
62	4014
169	0
1082	890
209	492
77	0
19	2911
426	4085
65	3313
38	2943
80	3601
26	2428
111	1850
28	1798
103	1701
70	1465
63	1141
12	1306
31	487
111	968
75	166
2	400
32	689
42	517
125	149
49	206
34	2227
59	3148
65	3353
57	4208
0	4208
84	1377
128	3081
828	3235
172	320
0	499
48	2489
41	1388
24	3497
97	0
226	428
34	3742
17	2386
212	1980
139	626
114	500
43	297
882	160
0	637
103	48
100	2465
63	3172
0	4555
18	5643
0	5786
77	1652
240	198
553	3556
59	1526
48	934
365	375
25	2035
110	462
60	1594
47	797
194	854
0	1552
221	757
175	967
76	853
20	667
79	745
464	0
21	1986
19	1683
53	659
131	679
25	1315
90	1994
1	1136
108	9
57	374
2584	4370
177	0
39	4372
94	4372
86	4370
5	4121
577	735
125	653
101	82
85	409
245	364
57	402
79	356
484	4821
7	4821
62	4265
0	4386
65	3623
1676	3528
77	158
82	1346
69	1001
38	3438
17	1663
45	1555
62	0
808	1294
304	370
48	1733
157	1733
28	1359
89	1733
185	2957
101	464
69	451
238	36
1818	36
303	3
102	479
940	2479
34	766
156	146
27	508
659	68
189	1194
56	565
227	129
76	5014
39	1047
67	191
100	4048
15	4441
39	1204
65	96
26	1118
1	603
841	99
100	0
316	3479
68	2883
102	0
205	309
82	45
21	2793
15	2730
104	170
0	1894
87	1849
96	26
170	579
409	0
2	76
119	142
124	115
89	1764
44	1764
54	3767
1116	4853
12	10139
38	11759
82	10831
91	11561
0	12097
0	10648
0	10139
0	8428
72	200
108	420
21	921
61	281
154	996
62	480
13	7571
7	9576
171	9530
650	6925
43	7722
137	1552
76	529
96	0
40	6013
0	6864
82	6019
33	5894
52	356
92	202
109	10
152	125
0	8603
87	8200
0	8529
0	8126
52	1947
48	2068
112	1171
277	1673
52	2013
52	1688
278	314
24	231
25	3523
99	132
58	6552
72	6552
38	6530
38	693
0	6670
0	6710
63	6530
461	6105
163	5740
56	752
445	1437
250	203
4	224
18	224
90	116
128	462
90	408
212	390
165	0
12	4014
0	4152
238	4180
451	2248
23	3609
66	3796
145	3717
20	1741
30	96
14	1051
3	3212
103	527
82	2989
105	503
247	834
248	3185
63	2741
334	3017
1275	807
58	978
14	605
288	0
71	61
34	1129
80	0
127	137
122	1159
86	25
252	0
105	47
105	949
17	298
11	11841
71	11969
34	12158
30	11828
315	94
97	11550
40	10094
30	11895
144	11448
26	11695
39	11636
26	11268
70	11960
31	11302
0	12090
75	11398
95	11194
22	11182
11	10081
36	11437
14	11252
15	11580
66	2509
32	10243
597	8504
104	96
58	1667
113	2394
6	2531
23	2380
28	828
4	665
89	390
420	1372
32	1376
1116	20
13	620
1	3629
87	3554
49	144
339	345
153	0
0	1758
75	394
31	427
157	103
182	51
38	682
25	9309
0	10689
0	11171
0	9613
7	11150
0	961
112	1871
328	2143
2	968
64	1799
93	1043
208	3
136	2023
28	1700
25	1218
68	1012
436	0
0	3234
0	3021
4	3325
0	3197
2	5333
4	2610
12	2837
0	3272
10	1178
157	3482
0	404
11	1686
83	1584
0	754
88	1379
0	1878
337	3686
75	0
26	329
73	93
14	317
366	544
105	544
708	4720
406	4720
87	2005
60	5461
0	6414
129	903
217	1
71	181
123	0
141	1510
118	2011
27	254
103	1346
32	1196
0	1919
4	1227
18	6008
26	2011
154	1884
81	1147
161	147
15	3024
187	3065
31	3402
708	3360
61	190
53	3633
53	421
111	252
282	0
97	3626
27	3217
33	8630
192	0
54	242
22	7092
17	7092
60	752
265	8558
28	7776
81	2350
231	8
202	578
165	2346
98	609
0	4815
68	3199
231	473
1136	2495
139	369
330	1010
113	11898
97	8778
60	191
110	146
761	8970
4	829
0	752
29	783
98	853
91	423
0	7585
27	2598
101	236
43	491
21	3220
1	568
39	327
5	4505
184	345
529	1210
271	2354
30	2436
0	1359
22	1899
0	3140
0	1673
790	460
46	321
25	995
299	805
180	13
380	0
4	1914
710	4621
408	4332
0	3584
161	454
147	1057
0	1341
74	579
880	2253
112	1433
132	1744
82	988
7	1363
2	4987
152	5055
83	902
516	6058
0	31
51	626
249	6207
0	4926
106	1331
0	4148
0	4463
32	1113
341	1150
32	583
186	1084
661	843
36	1254
0	1345
99	83
52	8970
46	512
94	8969
111	7537
58	8230
13	7953
50	2872
133	1083
1056	0
0	2970
2	2970
47	2282
122	1564
546	0
512	37
100	37
436	0
149	689
307	541
148	45
517	0
287	312
255	117
263	0
299	159
72	40
76	120
543	186
296	0
201	0
98	0
177	0
264	0
157	1
76	0
228	2506
508	2099
80	1199
151	1109
106	572
17	718
63	162
50	227
417	115
36	212
129	0
363	0
123	2200
28	2450
53	2356
38	2303
139	5
268	129
106	2292
18	2587
76	2205
91	203
149	26
130	128
168	53
25	4663
33	7891
25	7891
69	6562
466	7531
39	7911
89	8393
33	7680
0	8371
90	733
0	2374
161	154
101	1178
102	1107
24	865
99	536
73	420
119	291
21	440
96	82
62	259
180	150
179	318
86	214
85	530
14	631
45	217
48	391
56	170
88	45
905	211
0	13609
93	13166
0	13437
0	13609
88	8801
0	14246
18	1195
82	95
0	72
0	12654
0	13492
127	68
64	82
208	4978
663	6105
0	6464
0	6304
165	5874
0	4636
26	523
2	850
0	431
257	973
111	1497
73	1030
10	894
152	616
102	8535
93	8809
292	8811
142	6131
49	403
57	1093
618	1807
891	607
44	2584
155	0
41	2153
77	138
736	2994
47	2361
93	2133
49	927
0	988
212	0
128	114
327	0
72	2718
76	0
182	13
70	615
15	463
79	537
101	209
77	291
695	27
82	2361
5	2838
36	2566
0	1771
286	0
393	192
146	0
23	2171
0	1421
50	750
37	314
86	4305
121	3638
130	0
135	0
84	638
17	2556
19	1214
272	3929
0	4937
140	655
7	4898
88	4416
138	0
165	142
71	523
74	208
149	854
156	2206
60	2564
33	2536
115	215
0	2678
49	2296
138	464
80	61
189	1
137	1
49	764
649	764
97	3697
168	1636
209	5981
60	206
17	5782
4	3743
87	3359
67	0
0	1614
46	1254
242	313
1	5559
84	3313
234	4089
262	4013
21	5560
5	566
179	233
163	1
247	136
60	0
2	1079
0	599
56	430
0	1462
61	662
141	199
52	957
40	985
105	885
182	1959
69	1225
104	4052
0	4161
358	3103
58	3706
26	773
71	1907
119	1949
85	9077
93	815
336	8976
106	860
50	627
41	362
99	703
276	0
86	10002
67	4881
111	4580
0	4886
33	10204
12	2928
93	3275
480	1064
792	1304
947	552
158	3982
133	3923
26	414
195	378
184	71
249	5070
52	4349
64	4226
0	5222
53	2676
233	5018
148	2627
0	2778
88	4374
208	3059
22	2521
1	2964
84	1336
57	696
153	215
673	1984
