UniqueCount	AmbigCount
2621	4218
118	0
35	4219
106	4219
72	4218
1	3924
343	547
97	471
170	76
110	440
100	361
84	417
93	332
714	4763
7	4763
38	4144
0	4626
72	3900
2263	3778
141	208
62	1371
84	1060
49	3592
20	1700
23	1508
138	0
1029	852
163	223
62	1085
34	1085
33	879
26	1085
133	1905
29	455
112	443
116	28
2426	28
506	6
89	466
448	1442
29	494
289	124
7	233
495	55
177	727
66	423
147	95
47	4291
22	1002
126	249
83	3414
20	3857
66	1383
48	65
11	1215
0	697
746	68
84	1
124	2731
63	2449
76	0
416	270
123	51
28	3742
32	3724
114	270
0	2667
80	2517
190	47
69	597
768	0
0	39
141	174
95	112
234	2835
41	2835
60	5348
1399	6967
36	14424
46	16269
236	15208
49	16002
0	16762
0	15061
0	14425
0	11648
138	292
57	507
47	1385
137	417
136	1208
18	483
8	6617
3	8617
162	8536
299	5606
19	6477
213	1662
73	602
128	0
35	7536
0	8566
157	7773
40	7606
84	503
245	282
110	6
197	166
0	8085
163	7747
0	7925
0	7587
106	1906
51	1878
174	1222
127	1424
78	1942
37	1651
245	271
19	236
21	3422
188	138
39	6834
51	6831
32	6811
46	842
0	7009
0	6970
135	6811
182	6210
119	5758
57	749
545	1497
289	250
9	290
35	290
115	152
175	378
66	321
137	310
330	0
12	4723
0	4735
205	4770
485	2621
15	4122
133	4385
386	4439
55	2163
41	177
5	759
7	2572
103	354
117	2367
396	408
104	576
183	2520
41	2143
217	2341
970	901
78	1206
22	835
481	0
173	103
22	1212
134	0
160	154
123	1206
115	20
210	0
99	52
153	975
13	215
7	11307
50	11330
39	11741
28	11374
436	93
42	10852
44	9647
63	11465
66	10904
14	11144
24	11079
31	10678
64	11496
52	10716
0	11648
54	10821
47	10609
25	10620
29	9656
27	10890
15	10668
23	11049
75	2601
29	9865
421	7991
101	94
64	2131
182	3547
5	3604
32	3513
50	1126
12	934
225	519
112	1097
55	1104
2799	11
31	672
7	5593
160	5401
68	236
445	485
102	0
0	2140
162	545
92	525
210	142
146	42
35	871
12	7957
0	9487
0	9994
0	8693
5	9924
0	1155
149	1921
315	2287
2	1372
102	1960
97	856
347	7
79	1972
47	1827
44	1433
149	1204
174	0
0	3127
0	2715
4	3711
0	3270
0	6914
13	2780
24	3094
0	3319
17	1211
165	3908
0	600
8	1709
185	1584
2	659
39	1179
0	1644
302	4182
150	0
33	342
119	110
44	455
389	507
119	507
730	3487
227	3487
49	2393
84	9564
0	10387
85	785
271	1
95	250
61	0
60	1333
168	2360
47	236
61	1526
26	1016
0	2290
13	1085
39	9915
39	2168
54	1979
319	1420
141	199
10	2493
132	2531
57	2829
464	2791
121	429
22	2291
183	637
114	176
282	0
63	1977
10	1644
43	8005
128	0
73	246
31	6932
23	6933
48	573
108	7902
41	7501
54	2106
93	3
193	512
102	2109
64	553
0	4693
98	3410
139	492
1894	2656
183	431
412	840
50	7706
149	5915
49	144
134	123
608	5525
11	641
0	548
14	612
81	630
62	328
0	4415
46	3971
95	255
23	478
19	3256
2	610
55	401
0	3658
275	402
323	942
165	2027
13	2191
0	1501
12	1534
0	2629
0	1630
657	425
58	288
42	872
380	684
90	7
304	0
0	1783
961	5226
224	4831
0	4375
85	280
131	1088
0	1288
64	653
1213	3356
407	2447
165	2304
62	1068
3	1626
6	5148
140	5156
59	1043
580	5931
0	46
52	711
219	5642
0	4504
64	1124
0	3886
0	4017
17	1045
449	1859
36	774
119	1480
1645	1380
65	2168
0	2101
137	140
39	9940
33	591
145	9940
205	8570
30	8935
20	8729
26	2650
124	1028
3522	0
0	4998
5	4998
49	3650
206	2479
728	0
339	24
81	24
261	0
111	485
181	405
123	26
414	0
321	275
661	124
157	0
365	257
79	30
196	228
246	103
371	0
268	0
147	0
133	0
264	0
523	1
127	0
129	1922
519	1648
23	761
142	818
72	396
24	551
129	175
46	258
308	117
38	202
103	0
408	0
49	1699
12	1914
85	1850
35	1794
123	2
91	112
85	2009
38	2373
60	1955
89	271
154	20
110	125
68	36
31	4625
18	7284
25	7285
62	6081
699	7104
31	7304
48	7727
34	7097
0	7699
171	810
0	2077
246	134
68	973
36	907
48	761
59	433
75	297
140	251
53	368
204	68
22	134
135	126
155	259
76	170
51	714
16	924
116	370
52	522
50	205
124	27
452	223
0	16527
66	15854
0	16246
0	16527
159	11090
0	17773
38	1539
62	76
0	57
0	15240
0	16865
259	61
55	66
377	5151
733	5886
0	6396
0	5958
147	5530
0	4849
17	536
3	748
0	461
139	742
74	1225
71	878
15	830
119	553
112	7879
58	8121
316	8121
39	5430
42	354
63	1092
1001	1722
820	488
44	1680
232	0
44	1880
51	122
407	1816
51	1515
31	1262
25	556
0	573
254	0
161	55
327	0
98	3885
57	0
203	13
102	761
25	537
85	641
161	328
177	453
271	37
185	3393
6	3946
34	3547
0	2189
171	0
253	226
109	0
53	3159
0	1774
70	1020
104	613
136	4688
62	3718
260	0
225	0
75	653
22	2987
22	1334
286	3834
0	4834
133	639
21	4811
42	4250
92	0
289	171
135	483
44	175
144	701
268	2663
41	3012
70	2916
87	133
0	3072
50	2551
59	302
268	115
57	0
274	0
39	537
434	537
162	3544
91	1228
167	5643
94	261
31	5407
5	3124
65	3142
112	0
0	1376
42	1087
68	215
4	5724
49	3140
192	3970
403	3908
19	5724
6	518
141	195
64	3
124	124
48	0
2	1001
0	763
41	372
0	1383
91	677
110	158
121	1091
34	913
64	998
232	2063
42	1358
138	5654
0	5890
162	3384
46	4647
27	827
250	3420
288	3503
84	9204
278	1154
330	9023
46	664
42	563
30	297
93	715
207	0
112	9297
72	5173
67	4629
0	5077
37	9488
15	3171
121	3490
331	925
486	1034
621	413
96	3030
57	2987
55	431
117	366
246	104
280	5187
79	4262
45	4117
0	5301
50	2420
273	5143
111	2378
0	2558
59	4339
161	2978
60	2357
0	2765
42	1199
144	701
84	185
1714	2318
