gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000221859	373.7455732242979	-0.6142029173846172	0.451999838142067	-1.3588564985095604	0.1741920659042679	0.9065905248199396
ENSG00000155307	5566.395729075715	0.20013577177326922	0.15601494548663247	1.2827987161679781	0.19956260404072076	0.9682554527699301
ENSG00000160190	4267.475567027216	-0.21453094809050458	0.1676258754372332	-1.2798200011240792	0.20060844788133017	0.9682554527699301
ENSG00000177398	10989.821988919111	0.19284850758762803	0.15170206433181965	1.2712319271134525	0.2036461514636578	0.9682554527699301
ENSG00000205929	1422.0203509660716	-0.3033083474407895	0.23999054158780658	-1.263834588788644	0.20628940352417358	0.9682554527699301
ENSG00000188694	684.8441521018844	-0.38614319063267816	0.30758723829845286	-1.255394055906839	0.20933574609044064	0.9682554527699301
ENSG00000160207	1011.4400371063274	0.3451418584063081	0.2761799695403772	1.2496990965010906	0.21140948750435154	0.9682554527699301
ENSG00000187005	216.28073718168292	-0.5720285082412985	0.4679347887623194	-1.2224534742422237	0.22153618789999094	0.993932835934776
ENSG00000160307	1000.1646674138635	0.2896454489524747	0.2472153760995841	1.1716320138428555	0.24134482919353278	0.993932835934776
ENSG00000166979	5501.285125627619	-0.19943415258692976	0.17273451016595237	-1.15457040052579	0.248266393653844	0.993932835934776
ENSG00000187766	249.75506652855879	-0.5687295245718679	0.49665576776506654	-1.1451181310772462	0.252160225778544	0.993932835934776
ENSG00000265590	715.1245989923273	-0.40582333730132886	0.3603856844941233	-1.1260806262906553	0.2601313936493756	0.993932835934776
ENSG00000183036	891.9825543349547	0.27733363162702246	0.2547044406160151	1.0888449017860762	0.2762222869380121	0.993932835934776
ENSG00000198743	5140.855959107605	0.4923409601784206	0.45507928544972875	1.081879522799787	0.2793060649112107	0.993932835934776
ENSG00000276076	919.5039262127772	-0.26234446102930215	0.2429533530940742	-1.0798141194113073	0.28022496241293804	0.993932835934776
ENSG00000185658	16953.97564706631	-0.18385092784358567	0.17143669813558066	-1.0724129071722277	0.2835346131428586	0.993932835934776
ENSG00000243646	3289.081800438369	0.1991186385753407	0.1863753212797445	1.068374488682806	0.28535162000207115	0.993932835934776
ENSG00000173638	7006.199036491911	-0.19320482652861137	0.18191271892942015	-1.06207431599971	0.2882019489259144	0.993932835934776
ENSG00000160180	759.1053478003745	-0.32370402944873367	0.30666474232004437	-1.0555632414726914	0.2911678021569091	0.993932835934776
ENSG00000177692	1819.5871243931424	-0.19774330265028872	0.18824028128636403	-1.050483463470117	0.2934958899345383	0.993932835934776
ENSG00000280433	2433.9791361480275	0.22147644200951408	0.21132993142508422	1.0480126526138904	0.2946327774831205	0.993932835934776
ENSG00000186977	135.23153712000715	0.5437781219022353	0.525728062299114	1.0343334527820045	0.30098030302417994	0.993932835934776
ENSG00000272804	691.7398373660816	0.34022905552164806	0.3477781121936898	0.9782934681414412	0.32792919955189753	0.993932835934776
ENSG00000188155	469.37243824775624	-0.3035617737802184	0.3263971611467287	-0.930038033154814	0.35235139275095495	0.993932835934776
ENSG00000160221	5307.966589219608	-0.14138374116080912	0.1548052051427322	-0.9133009515439205	0.36108428205175175	0.993932835934776
ENSG00000186930	112.49151054737601	-0.48658601417934105	0.5380267893920825	-0.9043899370310826	0.3657886722060772	0.993932835934776
ENSG00000156256	5234.707157066346	0.17597288669980396	0.19597450126847377	0.8979376682210879	0.3692187812238095	0.993932835934776
ENSG00000244624	114.72369446141516	0.5568598606223172	0.6203800152728707	0.8976108947954835	0.36939302866396717	0.993932835934776
ENSG00000154721	4259.647502527066	-0.17289300651024425	0.19650953320089776	-0.8798199440710615	0.37895685860909517	0.993932835934776
ENSG00000182670	24545.343255817872	0.1261793126289666	0.14564333400498677	0.8663583094345139	0.3862936991186668	0.993932835934776
ENSG00000166351	1340.9875218418151	0.2540739432925347	0.2972554489891414	0.8547326690109418	0.3926991604329222	0.993932835934776
ENSG00000160179	9526.320317404345	-0.1531519483054735	0.1831876272722637	-0.8360387138911434	0.4031331241271538	0.993932835934776
ENSG00000160194	2811.969728322615	0.16554955050938502	0.19916143062591832	0.8312329851673643	0.4058420242110307	0.993932835934776
ENSG00000160299	10223.708779480492	0.14583405486459966	0.17616086891066401	0.827845910197889	0.4077577707010916	0.993932835934776
ENSG00000184012	4783.838074783369	0.1689639506834909	0.2106739652893829	0.8020162835564476	0.42254353899193	0.993932835934776
ENSG00000160183	6797.186902764828	0.16621433408175082	0.2074106250793214	0.8013781069228464	0.4229127855297309	0.993932835934776
ENSG00000186866	8945.994491068082	0.12716359670594377	0.16062314016324586	0.7916891462631336	0.4285419525053916	0.993932835934776
ENSG00000277117	2791.2617841258902	0.16416401679866177	0.20950264700766874	0.7835892249736235	0.43328118030282536	0.993932835934776
ENSG00000277277	643.2950382565348	0.3093111532926144	0.40366915875593307	0.7662491587067974	0.44352806326734945	0.993932835934776
ENSG00000160188	2194.7110991277737	-0.2002808695306655	0.2623022851709861	-0.7635498463160896	0.4451355468552637	0.993932835934776
ENSG00000160193	3242.772450213531	-0.14924891251969943	0.19639407974917836	-0.7599460875313062	0.44728681143383553	0.993932835934776
ENSG00000171189	7561.381358468772	0.11675540257411147	0.15447510088852778	0.7558202059914136	0.44975700031295635	0.993932835934776
ENSG00000182240	7173.513485670368	0.1337186624058081	0.1794741420578239	0.7450580951250679	0.45623660039349234	0.993932835934776
ENSG00000182816	281.599111590056	0.3094918936843702	0.4298682283836026	0.7199692213777383	0.4715439462437955	0.993932835934776
ENSG00000274391	3673.2703169363995	0.14348076112440275	0.20182032814452025	0.7109331475353589	0.47712566393287265	0.993932835934776
ENSG00000160310	9341.243928393544	-0.1201017669665625	0.1691199135636103	-0.7101574524007143	0.47760650216536427	0.993932835934776
ENSG00000142188	3091.679785660977	-0.16182711299807084	0.22842139275407045	-0.7084586563759453	0.4786604778803343	0.993932835934776
ENSG00000185917	9618.965610879852	0.10849348492875205	0.15391007793590075	0.7049147553153507	0.4808632870699764	0.993932835934776
ENSG00000157554	18326.283527778905	0.1087900957137257	0.15437890729651516	0.7046953344783874	0.4809998554014857	0.993932835934776
ENSG00000232263	164.52642248322934	0.35729501463912805	0.50722759305612	0.7044076850913683	0.4811789214211819	0.993932835934776
ENSG00000160233	1966.7172491509632	-0.21973910148532994	0.31279819486995447	-0.7024947876591368	0.48237065117004974	0.993932835934776
ENSG00000142173	5360.531643571259	-0.13231957106279535	0.18922375399865865	-0.6992756895824682	0.4843797566511488	0.993932835934776
ENSG00000186965	161.30504910231326	-0.38664681439945764	0.5681848747840464	-0.6804947325400257	0.4961912559800085	0.993932835934776
ENSG00000205445	627.9228858121078	0.24376189685276856	0.35975833404226926	0.6775712298693493	0.4980435928275536	0.993932835934776
ENSG00000244025	164.51248832827739	0.32003003553384224	0.47555674818075505	0.6729586674106064	0.5009735867246513	0.993932835934776
ENSG00000160213	3668.402615843176	-0.12485580975124552	0.1861487427488425	-0.6707314156814089	0.5023916457755467	0.993932835934776
ENSG00000160181	706.9448149395763	-0.19088548795628724	0.28518610706544484	-0.6693365603271922	0.5032808098954482	0.993932835934776
ENSG00000157538	7064.145186048201	0.1277671757340871	0.19163454652092066	0.6667230833566787	0.5049490313734866	0.993932835934776
ENSG00000160284	1211.752477029916	0.17131595079288417	0.257331745888441	0.6657396669090079	0.5055775145012901	0.993932835934776
ENSG00000159055	659.4292985358109	-0.19895741807511602	0.29912550792093545	-0.6651302306445368	0.5059672004583635	0.993932835934776
ENSG00000186967	115.6969170850186	0.3496685961932459	0.5282098488281203	0.661988027994965	0.5079788943368735	0.993932835934776
ENSG00000156261	4583.103526404264	0.1203396334034724	0.18235588306675277	0.6599163754942918	0.5093074949775376	0.993932835934776
ENSG00000243489	327.5980304087444	-0.27643156630067023	0.4226114243562787	-0.6541033923106326	0.5130451960997108	0.993932835934776
ENSG00000160208	3589.592582554603	-0.15970788586628354	0.24421958388748097	-0.6539520022270843	0.51314272925485	0.993932835934776
ENSG00000159228	1697.1485822313268	0.1263944367880341	0.19727607074001047	0.6406982677316649	0.5217187398635259	0.993932835934776
ENSG00000205726	24928.095076769245	-0.11000893577352679	0.1762994992084788	-0.6239889294491888	0.5326348554778075	0.993932835934776
ENSG00000159140	17557.794696008856	-0.09877267494757669	0.15881473074566974	-0.6219364821123171	0.533983635069623	0.993932835934776
ENSG00000142156	4034.090915934264	-0.1054630507645815	0.17040468671772727	-0.6188975948723724	0.5359838230548821	0.993932835934776
ENSG00000159079	3442.817402587569	0.12031302539391833	0.19476102468275638	0.6177469316044861	0.5367421701670574	0.993932835934776
ENSG00000156299	8073.239998880246	-0.10393830688842894	0.16836072583663428	-0.6173548276887542	0.5370007103154266	0.993932835934776
ENSG00000197381	16075.544430103122	0.25938904632710125	0.4221513501714069	0.6144456158242323	0.5389209002289966	0.993932835934776
ENSG00000206107	245.7731182319602	-0.3327630098741506	0.5442928509893384	-0.6113675924078391	0.5409562522581997	0.993932835934776
ENSG00000156284	671.6875670106062	-0.2197112998006438	0.36210908600304187	-0.6067544513334806	0.544013880134188	0.993932835934776
ENSG00000160256	1392.5566960002961	-0.14236151008434597	0.23653064801004192	-0.6018734201341299	0.5472583983181618	0.993932835934776
ENSG00000180530	9319.465086235676	-0.09497920938351594	0.15979758762995763	-0.5943719851607444	0.5522633416471455	0.993932835934776
ENSG00000160201	7630.295610432863	0.09936709816670343	0.16910396032614675	0.587609527151561	0.5567944147762436	0.993932835934776
ENSG00000183421	2406.2540123065924	-0.14157587805062774	0.24690662139543665	-0.5733984663938395	0.5663749284613169	0.993932835934776
ENSG00000205581	7823.497127197107	0.0928240795520919	0.16295453396766613	0.5696317696229938	0.5689274760466049	0.993932835934776
ENSG00000159259	1797.179060685341	-0.12300713571639303	0.22146435335022652	-0.5554263422333616	0.5786030787573541	0.993932835934776
ENSG00000183778	8831.489699790114	-0.09647745943124299	0.1743710294604413	-0.5532883514525007	0.5800659761460513	0.993932835934776
ENSG00000183067	1288.4938575368676	0.1433997573389193	0.2623295238889072	0.546639795677924	0.5846262230873089	0.993932835934776
ENSG00000205927	2369.780825390318	0.1254574712553062	0.22958010838051632	0.5464649012507974	0.5847464079920832	0.993932835934776
ENSG00000279493	173.85597863520763	-0.35535854687211466	0.6528158201378114	-0.5443473272401662	0.5862024847987175	0.993932835934776
ENSG00000276612	531.4321456083109	0.20725808310507515	0.38121643336101085	0.5436756261470038	0.5866647079705951	0.993932835934776
ENSG00000205670	2099.9892586017377	0.12454792605013623	0.22999136416621027	0.5415330549547411	0.5881402204553456	0.993932835934776
ENSG00000157557	3421.745713858393	0.11201406933968554	0.2109196163543667	0.5310746874842136	0.5953670241742814	0.993932835934776
ENSG00000240432	206.85399551909745	-0.2555136957619728	0.48551072774375437	-0.526278166806706	0.5986949504520176	0.993932835934776
ENSG00000184724	159.93849474486063	0.2763942910585109	0.5312663271627998	0.5202556174312425	0.60288542541422	0.993932835934776
ENSG00000182871	10130.079672217806	0.09343880613000316	0.18074082962889246	0.5169767468803653	0.6051723912272444	0.993932835934776
ENSG00000206102	123.57081328407389	0.2986540387913401	0.5777850467779256	0.5168947179523135	0.6052296550659647	0.993932835934776
ENSG00000142178	2481.120103898377	-0.1351397361808721	0.26247222538563186	-0.5148725202536034	0.6066421046034789	0.993932835934776
ENSG00000159231	338.8483970770519	0.20230080740317471	0.3964561401712909	0.510272857208794	0.6098603157688794	0.993932835934776
ENSG00000274276	5751.928729169094	-0.11820253874641443	0.24455417665259369	-0.4833388673395237	0.6288551470020358	0.993932835934776
ENSG00000189169	380.9030393891843	-0.18833018755059122	0.39615742623563116	-0.47539229376599895	0.6345073861703239	0.993932835934776
ENSG00000159197	351.8488757390556	-0.22435535834790782	0.4752130464914486	-0.4721153175493575	0.6368444797050667	0.993932835934776
ENSG00000160298	6917.202844722129	-0.07883600556721725	0.16708036552180944	-0.4718448234237707	0.6370375542645171	0.993932835934776
ENSG00000185808	5503.436604873243	0.08466569957676799	0.18054532537498139	0.4689442908639291	0.6391094566585016	0.993932835934776
ENSG00000141956	18181.71791498111	-0.07239172405373444	0.15592116367655245	-0.4642841442865704	0.6424441823597673	0.993932835934776
ENSG00000159086	6020.988139026639	0.08091719532384001	0.17776635848126346	0.45518846206420244	0.6489736604451682	0.993932835934776
ENSG00000160214	3680.0637946842435	0.09230659484395555	0.20453150118394084	0.4513074724902238	0.6517679599609709	0.993932835934776
ENSG00000244362	158.03554474666765	-0.2362059847283515	0.5295149374674697	-0.4460799271462717	0.6555395118040608	0.993932835934776
ENSG00000215454	1293.9944318507235	0.10101538274843028	0.23150999046829054	0.43633271524956563	0.6625953489284826	0.993932835934776
ENSG00000142182	1695.3957815173467	-0.10963547475046209	0.25398127698938316	-0.43166754671859153	0.6659830577018422	0.993932835934776
ENSG00000212938	225.5836169077126	0.2071081286523985	0.47992019154683563	0.43154702031782866	0.6660706711974627	0.993932835934776
ENSG00000159256	5592.95164070937	-0.07486541141753321	0.17372811432164034	-0.4309343465210665	0.6665161087321305	0.993932835934776
ENSG00000156239	3823.2290709545305	0.09415745606055188	0.2284244749183522	0.4122038853069814	0.6801899896137245	0.993932835934776
ENSG00000159110	5981.0606107617805	0.06845103760274132	0.1674382082830773	0.4088137248041704	0.6826763669744118	0.993932835934776
ENSG00000159131	8331.75297495371	-0.06545177120856321	0.1615658395791649	-0.40510897216297265	0.6853974116911903	0.993932835934776
ENSG00000278961	1698.2487758826255	0.09077927826859016	0.22457709341433482	0.4042232308221498	0.6860485722596741	0.993932835934776
ENSG00000156282	380.92396648496924	-0.17488449447202592	0.4341187661859371	-0.4028494230012652	0.687059000370974	0.993932835934776
ENSG00000183527	1843.8262873193914	0.08479855299740194	0.2108806281229258	0.40211637148563245	0.687598384705166	0.993932835934776
ENSG00000241945	3557.588967579024	-0.07628345913531773	0.1934093161847438	-0.3944146054601221	0.6932749623549976	0.993932835934776
ENSG00000212935	310.3816527777483	0.1839244434681161	0.4670295518243093	0.39381757053632055	0.693715731166007	0.993932835934776
ENSG00000206106	92.27689325951022	0.23666862012211945	0.6031316422029956	0.39239960824748776	0.6947629754556752	0.993932835934776
ENSG00000160200	7670.684913657201	0.06332717986158647	0.16373232269833807	0.38677262264373446	0.6989245468403722	0.993932835934776
ENSG00000241837	2718.1686678209408	-0.08722268290181785	0.2313798211020227	-0.37696754404247984	0.7061977247423479	0.993932835934776
ENSG00000154642	4063.104901791965	-0.08022449473790567	0.21335078420461256	-0.3760215601596615	0.7069008675933692	0.993932835934776
ENSG00000157540	26627.588702046578	-0.05635298929431329	0.1534001468047817	-0.3673594221916135	0.7133509352034383	0.993932835934776
ENSG00000160223	5857.145906209785	0.06401704719355394	0.18245653600231215	0.35086190166814685	0.7256919547218612	0.993932835934776
ENSG00000154646	2088.2908283554098	-0.08023969942503079	0.2340415191030803	-0.3428438669024804	0.731715922727987	0.993932835934776
ENSG00000185272	2525.6275755859738	0.06509741610673977	0.19418952998283368	0.3352261891384895	0.7374544677640379	0.993932835934776
ENSG00000274749	226.33844233151274	-0.13632731233753057	0.42630638967451867	-0.3197871663186079	0.749129676970954	0.993932835934776
ENSG00000183486	7422.037572221944	-0.054759985916872624	0.17728122165150956	-0.308887683685512	0.7574069659880154	0.993932835934776
ENSG00000182093	11027.994677295103	-0.04741659816448243	0.15362103028723642	-0.30865955055648414	0.757580516280893	0.993932835934776
ENSG00000160305	13469.616909735447	0.05351466455760777	0.17671886172335796	0.3028237282411967	0.7620241994262812	0.993932835934776
ENSG00000154723	1879.8118993819537	-0.05989603224665003	0.20504676726135249	-0.29210912733048155	0.7702031882863788	0.993932835934776
ENSG00000231068	75.60418579779797	0.1864334385750051	0.6575107826951618	0.283544306012454	0.776759623248471	0.993932835934776
ENSG00000159200	9245.524819113722	-0.05200958778673848	0.18609008011707404	-0.27948608412666553	0.7798718159656473	0.993932835934776
ENSG00000215455	363.8016978383745	0.0957834910474224	0.34288160264524664	0.27934858653388367	0.7799773230428229	0.993932835934776
ENSG00000160202	1628.0383866747823	0.06569530534001762	0.23815095205319467	0.2758557325663916	0.7826588753782308	0.993932835934776
ENSG00000198862	10419.171936945628	-0.04245850376936666	0.15749001717003913	-0.26959488945591376	0.7874719324407938	0.993932835934776
ENSG00000160282	4350.3837537043155	-0.04339746872323076	0.16456815025467345	-0.26370514984869226	0.7920071269605379	0.993932835934776
ENSG00000183640	202.5296045618469	-0.11955692028935651	0.4673455111699097	-0.25582126591965915	0.7980888523509946	0.993932835934776
ENSG00000156253	3612.0428807360204	-0.04346574211396404	0.17038941277951128	-0.25509649575593024	0.7986485706367751	0.993932835934776
ENSG00000206105	69.01252308498256	-0.17214750920288538	0.6757136547624236	-0.25476399357862806	0.7989053867552716	0.993932835934776
ENSG00000160218	8953.844873974453	0.05029893234860955	0.1998107725143746	0.2517328356006981	0.8012475749697083	0.993932835934776
ENSG00000206104	101.08893265152541	-0.1518521930348017	0.6115228918963826	-0.24831808432206945	0.8038883078502576	0.993932835934776
ENSG00000157578	7410.786008996012	0.03975191576778939	0.16028919643966114	0.24800121686774756	0.8041334652858951	0.993932835934776
ENSG00000160209	13773.995687444356	-0.04398479770274581	0.1810637153651935	-0.24292441814767465	0.808063949116802	0.993932835934776
ENSG00000160191	15016.339474199634	0.03752536791259818	0.1548758030218635	0.24229329036828823	0.8085529124232316	0.993932835934776
ENSG00000280071	3079.7861426600284	-0.04103438181509665	0.17085641387180628	-0.2401688112562446	0.8101993911605538	0.993932835934776
ENSG00000186925	125.40385766206575	-0.14581900589212096	0.6276958750072735	-0.232308370499378	0.8162985115448822	0.993932835934776
ENSG00000154654	4611.910400401954	0.044717898709523675	0.20247260973422393	0.22085900294475738	0.8252022200446087	0.993932835934776
ENSG00000159267	6513.351077094922	-0.04014570188880477	0.18483572545864754	-0.21719665821738768	0.8280550888837211	0.993932835934776
ENSG00000142207	4535.33524427781	0.0513027554519218	0.23842510851748722	0.21517345958619544	0.8296320824602368	0.993932835934776
ENSG00000183570	7544.335150237914	-0.03422481384438655	0.16829582995359582	-0.20336103309168949	0.8388528544871328	0.993932835934776
ENSG00000170262	1319.3260903856376	0.053344732510705546	0.2674081834295339	0.19948803296351883	0.8418810035426045	0.993932835934776
ENSG00000173276	8981.523747118688	0.03377019356248754	0.18617050732238724	0.1813938955648247	0.8560584100343234	0.993932835934776
ENSG00000221837	680.9072691699166	-0.046194541697818677	0.25817086891761176	-0.17893010892937117	0.8579925807777931	0.993932835934776
ENSG00000156273	5484.517590732765	0.03223238166559568	0.18035668240020977	0.17871465163720593	0.8581617640593175	0.993932835934776
ENSG00000160294	9082.984091765853	-0.04206133867940111	0.23944958758272902	-0.1756584302525435	0.8605622952601573	0.993932835934776
ENSG00000183255	3291.290433658183	0.031076758137281512	0.18691493761444222	0.16626150126848036	0.8679511618526303	0.993932835934776
ENSG00000160185	4587.682694504083	-0.028983497215500035	0.17936764010138143	-0.1615871023285923	0.8716310146788634	0.993932835934776
ENSG00000212933	147.2346125721102	-0.09281419458743481	0.5782800363398576	-0.1605004301633673	0.8724868827979704	0.993932835934776
ENSG00000187026	166.96625453888907	0.07345339683050908	0.4748112029143871	0.15470021848611146	0.8770576577407532	0.993932835934776
ENSG00000186980	78.32654371213941	-0.09929457104042397	0.715937654612714	-0.13869164500662742	0.8896938206090679	0.993932835934776
ENSG00000159147	6829.763092139057	-0.026430730111176255	0.19129738038454042	-0.13816566676473024	0.890109488763541	0.993932835934776
ENSG00000275895	7182.194010319356	0.020755468484025527	0.15181638402476136	0.13671428559805704	0.8912566372882917	0.993932835934776
ENSG00000157551	11997.932193718167	-0.020440118834983402	0.15066914121824115	-0.13566227742266287	0.8920882702092079	0.993932835934776
ENSG00000274559	333.63877705991985	0.0586043547707127	0.4418467721861631	0.13263501842675215	0.8944820363834886	0.993932835934776
ENSG00000160216	11819.754609370128	-0.018986947164417685	0.14712600629735656	-0.12905228410837946	0.8973162779493138	0.993932835934776
ENSG00000160226	4423.883250485572	0.029893650333500523	0.24224617112032062	0.12340195180485525	0.9017888115712267	0.993932835934776
ENSG00000154727	3112.9531235751433	0.028116929333632877	0.2545509456355109	0.11045698244583717	0.9120469640856512	0.993932835934776
ENSG00000142185	10986.889544744516	-0.01730615704562586	0.15743524137979614	-0.10992555982987669	0.9124684115665649	0.993932835934776
ENSG00000273590	3279.845721218853	-0.022613723792917224	0.20623974971217487	-0.10964774649153036	0.9126887426925574	0.993932835934776
ENSG00000184900	2625.236329670008	0.02267494216455956	0.21099033479939658	0.10746910367301057	0.914416835036448	0.993932835934776
ENSG00000156265	6939.992630299914	0.019143143627192438	0.18695014938452933	0.10239704910755523	0.9184415258332234	0.993932835934776
ENSG00000198390	288.4490616882067	0.03972236017320493	0.39418254890909343	0.10077148337270943	0.9197318645519053	0.993932835934776
ENSG00000185437	2275.683867714247	0.02596671645722294	0.26326623696032486	0.09863291532189984	0.9214297347896739	0.993932835934776
ENSG00000184032	131.7970012946103	0.04305023412996208	0.5204125812513694	0.0827232770323206	0.9340715759096438	0.993932835934776
ENSG00000154719	955.751482715628	-0.021832074847887458	0.26715040324381456	-0.08172203591234124	0.9348677548441358	0.993932835934776
ENSG00000166265	881.869583839858	0.018311684927863267	0.2321272810660601	0.07888639734100028	0.9371229828708022	0.993932835934776
ENSG00000155304	1709.348481902396	-0.018303982279327887	0.23910353133036255	-0.07655253846517973	0.9389795169134062	0.993932835934776
ENSG00000154639	2985.6889983867823	0.01666338131992278	0.2546491649881949	0.0654366226596316	0.9478263658856148	0.993932835934776
ENSG00000156304	5449.508934994097	-0.01008099639178023	0.17760428052658897	-0.056760999013596485	0.954735582101986	0.993932835934776
ENSG00000160285	7550.016835746437	0.008986489303716429	0.21102513179338434	0.04258492449380456	0.9660324130996979	0.993932835934776
ENSG00000154640	1646.9321571449004	-0.010056691274072441	0.23969547679014677	-0.041956116188529784	0.9665336814974173	0.993932835934776
ENSG00000160255	12431.476092907518	0.006347789304799923	0.1628895487655369	0.03896989925324752	0.9689143872922722	0.993932835934776
ENSG00000205758	8152.060394882517	0.005901696168717858	0.16109266801307914	0.0366354114157368	0.9707757082458464	0.993932835934776
ENSG00000183145	1834.7379410053632	-0.008798346979613413	0.24397385951049166	-0.03606266260355264	0.971232393875878	0.993932835934776
