baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
65126.65930072226	2.954790665775521	0.15554934908046178	18.995840762066333	1.8460727716126105e-80	4.227506646992878e-78	ENSG00000160191
19980.221588571658	3.2916396016545013	0.18141413504732676	18.144339198242676	1.4233661027901262e-73	1.6297541876946946e-71	ENSG00000154734
9239.213532378637	2.743097698591785	0.18835765525805015	14.563239783558245	4.8122049392044034e-48	3.673316436926028e-46	ENSG00000183145
5642.913217060424	2.945512413436323	0.21079606229574935	13.973280057308349	2.2692977580412764e-44	1.2991729664786307e-42	ENSG00000142168
11082.784059629861	3.147307938949489	0.22551601219929224	13.956028701714363	2.8910005307151567e-44	1.3240782430675417e-42	ENSG00000276289
9473.201516123292	3.2370364048870486	0.24758389177285117	13.07450327930424	4.605625641992523e-39	1.7578137866938128e-37	ENSG00000154723
25616.056195366815	2.570998872434514	0.22884146449895004	11.234847137793553	2.749693596715155e-29	8.99542619496815e-28	ENSG00000180509
33653.119920702215	3.0174081212428523	0.2740696532033089	11.009639651729316	3.4337433223666563e-28	9.829090260274553e-27	ENSG00000156299
2369.954842502467	1.6214735445787594	0.3230997899055833	5.018491485409473	5.207880120080093e-7	1.3251161638870458e-5	ENSG00000275993
9039.040386707487	2.576037926102521	0.5681503873222566	4.5340775674617015	5.785576627884284e-6	1.324897047785501e-4	ENSG00000142178
291.09937201352506	-1.2961951985075681	0.32246226508202447	-4.019680250580191	5.82771806529863e-5	0.0012132249426848964	ENSG00000222018
438.559191413595	-1.2147137043202865	0.31466972120788245	-3.860281502959739	1.1325647411181758e-4	0.002161311047633852	ENSG00000215455
15723.062059277077	2.288908740614542	0.7209648938606036	3.174785291358577	0.0014994740794772679	0.026413812630791875	ENSG00000141959
1445.4111399089802	-0.631939450456269	0.2106721936880267	-2.999633883302486	0.002703042993403188	0.044214060392095	ENSG00000166351
659.9775050901549	1.0018257561847004	0.34613522281100695	2.89431901223097	0.003799818950689124	0.05801056931385397	ENSG00000156284
3338.704067376812	0.45606335714334084	0.1797706863231463	2.536917260935108	0.011183338166895625	0.16006152751369362	ENSG00000157557
7386.294531349292	0.40154150813373213	0.16938324083384257	2.370609430761964	0.017758786012932556	0.23922129393891503	ENSG00000160183
6913.656395234684	-0.5789233207932621	0.2660532876680552	-2.1759675509650656	0.029557687001839767	0.3739034375425379	ENSG00000171587
494.07018215440536	0.5491743701358638	0.25539597849840556	2.150285894729906	0.031532607434355625	0.3739034375425379	ENSG00000276612
1388.3664113986054	-0.5229922774482667	0.2450924117482086	-2.133857485500423	0.03285444854307526	0.3739034375425379	ENSG00000205929
4442.895527115074	0.373431446656677	0.17642424703271897	2.116667368218507	0.03428808815892269	0.3739034375425379	ENSG00000154721
8145.325510419125	-0.39744296296560344	0.19095811812776428	-2.08130959218862	0.03740557773985879	0.3893580592012574	ENSG00000205581
1277.5483049668412	-0.5352547128565588	0.26451126296441574	-2.023561140111322	0.04301532679831343	0.42828303638320764	ENSG00000160284
8129.784215254357	0.38395656374793113	0.19600606241680157	1.958901469748716	0.05012432688878151	0.47826961906379023	ENSG00000157542
434.9195147308433	0.736311709315211	0.3927871033117507	1.8745821925085169	0.06085022489158089	0.5573880600068809	ENSG00000221859
3054.381449974604	-0.3787810008546331	0.21186781796318357	-1.7878175387658648	0.07380545027746935	0.6500556966746339	ENSG00000142149
26599.873412695015	-0.30860108769750944	0.17967032767479915	-1.7175962869955534	0.08587027805717075	0.7074955817936439	ENSG00000182670
8367.925951563895	-0.36657620304379146	0.21431051966292772	-1.7104909437966487	0.087175126672492	0.7074955817936439	ENSG00000160285
2285.1901687287964	-0.5260909942833495	0.30991461919231766	-1.6975352619841515	0.08959551035814706	0.7074955817936439	ENSG00000249624
151.75539631605866	0.7926193984296829	0.486077154835385	1.6306452392277344	0.10296519758546599	0.7685490709908199	ENSG00000244025
5360.114018075068	-0.4284967984914433	0.2689559495998449	-1.5931857954024244	0.11111851684575907	0.7685490709908199	ENSG00000184012
4062.0508020370553	-0.2715715283207207	0.17404661007721878	-1.560337935914025	0.11868004305048166	0.7685490709908199	ENSG00000160226
294.4123606060389	-0.5464441881937604	0.3514109711533189	-1.5550003643891628	0.11994598254349147	0.7685490709908199	ENSG00000159197
4384.32020029905	-0.3934582565474997	0.2569194206870765	-1.5314461456252666	0.12565916673680924	0.7685490709908199	ENSG00000156239
5682.604577624356	-0.2705227454482783	0.17816282470051603	-1.5184017535813956	0.12891314988825453	0.7685490709908199	ENSG00000166979
1102.0365135063564	-0.43516782826869543	0.28874379221437285	-1.5071071309668627	0.1317831992592172	0.7685490709908199	ENSG00000285815
8754.589626103942	-0.25904566102401083	0.1733769417999421	-1.4941182970162261	0.13514470244257237	0.7685490709908199	ENSG00000173276
461.98439048636	-0.44536954613815527	0.29986355727752295	-1.4852406547220638	0.1374800861230642	0.7685490709908199	ENSG00000188694
803.413257282845	0.3424892223722256	0.23241521638437398	1.4736092915956438	0.14058681818515797	0.7685490709908199	ENSG00000183036
7780.206424642094	0.271890140152957	0.18462454331336475	1.4726652008096	0.14084133435021948	0.7685490709908199	ENSG00000160201
8136.87457994107	-0.23899965449126173	0.16348025955509518	-1.4619480978418402	0.1437554332220584	0.7685490709908199	ENSG00000186866
3709.6661132845147	0.27232920950275	0.18712048624458608	1.455368222733171	0.14556734882910027	0.7685490709908199	ENSG00000142188
2301.8751338880566	-0.36646576133007525	0.25299344538174384	-1.4485187976989369	0.14747201269988153	0.7685490709908199	ENSG00000142166
3351.2811720148356	-0.2951027304179362	0.2038262798852898	-1.4478149264364504	0.14766881713360733	0.7685490709908199	ENSG00000243646
9859.400025555411	0.2746985589372751	0.19183176766281518	1.4319763732778388	0.15215058313618296	0.7742774119596866	ENSG00000182871
100.48372383795441	-0.7298949327134602	0.5161549407530299	-1.4141004475295735	0.15733241177735888	0.7832417890655475	ENSG00000186924
629.1065836162754	0.48012576880878477	0.34614349631718966	1.3870714715634005	0.1654199701511534	0.7846387628064524	ENSG00000272804
343.8214593802775	0.5192619846059487	0.3814322433442539	1.3613479029807645	0.17340377140976573	0.7846387628064524	ENSG00000159231
3482.9349830382216	-0.24287853991266126	0.17853632813139345	-1.3603872245760273	0.1737074191023957	0.7846387628064524	ENSG00000160214
184.66787898807763	-0.5660535430371698	0.421903214853063	-1.341666816249102	0.1797040510889065	0.7846387628064524	ENSG00000206107
976.5758708164055	-0.3629846255027178	0.27160377695296306	-1.336449108237476	0.18140252417210445	0.7846387628064524	ENSG00000276076
3058.7849582245176	-0.29275533987963565	0.22407051065928735	-1.3065322117500222	0.1913716322204248	0.7846387628064524	ENSG00000160194
140.66138902381152	-0.5888142523227659	0.4525104617087882	-1.3012168825871158	0.19318422808097452	0.7846387628064524	ENSG00000186965
2710.3470727255644	0.25493008422025004	0.19697608798971517	1.2942184344404326	0.1955899809887055	0.7846387628064524	ENSG00000184900
5620.592722420511	0.29353027124840664	0.2276745860557508	1.2892535628747326	0.19730994921600542	0.7846387628064524	ENSG00000155307
116.58711629444082	-0.6562649182214656	0.509295987725149	-1.2885727239925384	0.19754667106112955	0.7846387628064524	ENSG00000184032
799.6749887949617	-0.3863656303635268	0.2998835809094167	-1.2883854100709602	0.19761183494777132	0.7846387628064524	ENSG00000160180
