UniqueCount	AmbigCount
60	1983
537	0
56	959
94	0
177	433
406	211
59	69
60	0
108	0
976	0
125	209
726	7657
61	5533
119	7788
51	7157
274	3503
224	647
24	3649
35	3366
12	3526
38	3258
4	2423
7	2262
78	1172
53	1422
6	518
214	0
142	317
22	976
501	1746
58	1513
159	825
152	993
280	0
85	253
3914	1203
17	178
471	772
268	530
0	4491
11	4274
250	0
273	74
194	130
100	1354
192	1218
50	1354
92	786
217	1041
62	822
2441	354
115	339
82	15
18	1375
138	1652
64	1650
10	1436
50	1436
162	0
557	569
237	1731
714	1734
30	1077
197	0
28	5031
34	5030
218	4649
154	271
118	425
63	409
282	293
16	1571
31	1472
119	1571
1081	3028
28	3209
54	681
24	1075
11	1077
135	974
169	132
79	205
13	1712
56	10257
54	9878
0	6812
62	9683
0	17247
157	1781
56	3711
97	1642
13	5758
486	1668
753	17682
459	1197
0	18065
68	17345
105	198
88	1
107	14967
56	1189
93	1276
110	1359
107	3859
53	1047
33	1374
127	755
654	2430
0	4265
440	3724
27	849
62	1062
67	1278
105	1011
249	0
38	507
128	534
64	18
135	676
93	676
50	9210
146	10800
138	14932
88	12311
0	12061
124	14645
78	12028
24	607
1	1667
9	12302
0	16457
3005	16123
70	55
47	6133
9	8017
209	6186
143	6277
14	7720
182	701
1040	687
130	3768
21	3543
18	7403
1124	1576
7619	2493
178	2493
345	0
55	801
48	1161
58	981
93	712
16	304
6	165
110	232
20	7642
80	6513
45	567
3	1707
1016	6898
333	260
303	179
17	6376
221	6047
73	2687
0	6972
10	7102
36	1623
75	940
0	16559
0	16212
22	16946
48	15208
0	16896
0	17329
0	16608
0	17005
55	5387
60	6477
157	2876
129	2831
1	3408
221	3353
54	1378
485	7
60	3076
75	3078
209	444
31	745
527	1124
114	522
84	785
44	683
48	609
1481	12144
26	7751
2558	12481
69	12504
97	366
148	1910
129	815
59	3245
52	3394
51	3469
58	3639
63	3817
113	0
654	719
308	451
154	0
16	2719
758	4138
31	2900
26	2459
119	3858
16	1913
55	1512
17	1423
219	1687
71	1282
66	939
23	1288
31	437
139	953
75	199
5	361
25	493
9	324
130	209
85	289
70	1969
41	2449
82	2839
38	3388
0	3388
72	1101
113	2586
377	2441
243	254
0	467
56	2171
75	1389
26	2778
145	0
366	470
25	3069
21	2157
109	1327
93	468
117	458
41	231
1194	141
0	453
141	55
67	2208
111	2858
1	3279
7	4323
0	4597
99	1379
119	126
258	2643
56	878
23	529
117	165
38	1760
136	337
38	1255
104	686
141	747
0	1572
94	648
184	950
105	840
13	504
40	401
232	0
36	1872
6	1528
63	578
31	545
43	1169
227	1894
1	1146
61	6
51	423
3938	4858
236	0
24	4859
104	4859
75	4858
9	4605
386	640
124	555
165	85
35	298
74	267
115	292
89	261
748	8619
13	8619
116	7663
0	4966
63	4028
1678	3828
123	210
142	1700
48	1118
61	4034
21	2018
43	1848
62	0
676	1185
519	386
51	1587
99	1588
55	1206
81	1588
206	2185
36	307
72	292
146	21
1453	21
253	5
65	319
372	1871
58	775
296	167
21	333
1227	87
184	807
33	310
222	91
66	4912
18	764
99	210
180	4229
16	4596
36	1264
127	122
15	1196
0	539
751	124
99	1
145	3523
81	3033
256	0
178	310
170	63
21	3529
45	3494
151	279
0	2195
59	2122
95	37
85	524
1024	0
0	52
99	146
143	126
167	3304
86	3304
55	5765
2104	7514
33	14865
89	16375
120	15201
38	16113
0	16892
0	15803
1	14867
0	12119
99	307
45	507
36	1391
40	335
213	1244
26	545
3	4811
3	6963
184	6878
287	4482
25	5456
488	1850
179	746
160	0
48	9117
0	10292
125	8969
29	8824
74	515
59	260
272	15
104	144
0	12486
295	12010
0	12309
0	11833
127	2676
47	2662
70	1530
281	2139
45	2652
70	2299
174	429
57	379
23	5158
157	217
72	7083
53	7081
46	7064
152	1005
0	7289
0	7152
151	7064
333	6282
102	5899
123	911
322	1439
258	266
7	282
28	282
145	167
72	395
79	353
213	342
148	0
21	5476
0	5519
521	5567
593	2991
19	4645
66	4952
174	4993
66	2529
35	166
16	822
6	2725
68	359
108	2506
314	429
103	583
139	2632
34	2293
251	2494
751	1013
124	1410
30	958
481	0
166	132
38	2190
107	0
107	175
312	2196
115	55
252	0
73	55
153	1013
25	263
19	12122
80	12129
56	12389
38	11998
215	88
35	11660
53	10242
21	12064
74	11615
33	11959
33	11837
35	11457
32	12113
90	11489
0	12305
59	11579
29	11321
33	11318
16	10205
34	11607
10	11420
25	11782
28	2567
57	10381
640	8567
150	96
147	2037
190	2769
4	2951
7	2749
31	1015
14	817
153	480
162	999
29	1000
1398	11
29	537
5	5540
221	5342
38	159
554	459
342	0
0	1858
207	489
86	472
116	110
143	45
27	747
14	8595
0	10242
0	10862
0	9141
7	10607
0	1029
242	1931
326	2124
2	950
62	1873
226	1086
464	12
130	2053
39	1988
78	1564
79	1252
261	0
0	3372
1	2757
0	3619
0	3669
3	8008
16	3114
14	3269
0	3733
24	1594
97	4232
0	780
16	2061
156	1902
0	788
33	1399
0	1871
126	2311
150	0
51	345
125	100
21	236
384	448
94	448
522	3531
322	3531
33	1441
81	10274
2	11116
130	869
180	4
183	287
103	0
70	1310
94	1402
46	220
73	965
22	1001
0	1342
5	1064
86	10601
29	2086
81	1858
191	1313
102	204
13	2267
96	2288
41	2568
569	2543
38	186
30	3191
95	398
364	362
112	0
76	3221
46	2792
42	9340
153	0
39	275
28	8014
41	8017
93	707
218	9241
39	8571
26	2124
174	3
87	431
73	2119
83	502
0	4570
39	3105
168	428
1119	2385
182	392
564	1101
70	10709
166	7897
68	197
112	131
815	7883
4	824
0	710
27	773
61	756
188	430
0	5780
42	2854
89	162
19	303
53	5707
2	520
75	318
2	4772
549	439
727	1235
194	2426
12	2379
0	1494
14	1847
0	3401
0	1722
386	460
54	296
68	1125
272	873
225	8
456	0
4	2147
1770	6200
489	5746
0	5050
85	402
151	1338
0	1595
55	761
574	2471
278	1662
166	1938
40	1094
5	1629
1	4573
216	4692
84	986
389	5506
0	39
144	771
323	5835
0	4412
36	969
0	3562
0	3984
80	1298
365	1479
51	707
143	1273
1350	1146
57	1758
0	1700
74	90
34	11813
28	566
228	11813
100	9859
128	10875
17	10532
26	3046
72	1041
1761	0
0	3623
2	3623
52	2770
179	1845
364	0
514	50
173	50
174	0
280	791
296	690
297	69
414	0
341	347
651	161
394	0
302	194
150	56
74	138
152	166
371	0
107	0
123	0
133	0
105	0
209	1
76	0
338	2662
490	2265
29	1001
88	952
222	605
22	684
138	189
60	247
124	112
33	156
86	0
681	0
199	1895
6	2044
76	2007
30	1947
139	3
102	90
57	2069
37	2560
91	2068
195	381
154	21
73	153
136	35
51	4953
12	8024
13	8024
61	6670
501	7857
43	8036
81	8541
31	7844
0	8518
212	937
0	2455
322	174
61	1131
74	1069
25	889
74	556
114	382
232	337
73	460
118	59
42	173
90	129
143	343
101	198
106	658
8	813
94	285
86	500
66	216
89	32
603	200
0	14004
57	13314
0	13734
0	14004
107	9352
0	14997
31	1479
40	71
0	48
0	12724
0	14101
321	72
43	81
288	5362
994	6317
0	6719
0	6258
98	5802
0	5084
36	624
1	642
1	436
115	814
68	1383
108	1032
18	923
108	621
45	7126
86	7407
347	7408
58	5118
144	418
92	960
500	1412
538	552
70	2361
116	0
83	2139
143	233
481	2526
55	2044
73	1763
18	792
0	982
212	0
188	133
174	0
54	3262
76	0
202	10
95	536
14	389
58	458
92	184
92	257
344	26
171	2853
7	3318
15	2958
0	1954
143	0
205	178
109	0
83	2684
0	1654
64	967
36	438
41	3201
54	2553
130	0
135	0
143	660
26	2339
8	1003
314	3731
0	4538
76	586
10	4506
126	4179
55	0
391	197
104	482
28	104
122	631
107	1964
39	2231
46	2226
33	126
0	2376
94	2062
102	312
80	54
190	1
82	1
60	687
337	687
144	3416
48	723
107	5190
56	129
24	5129
3	2413
95	3150
60	0
0	1369
27	1061
109	203
5	6170
36	3167
202	4087
248	4049
60	6171
2	611
122	186
96	2
203	160
34	2
11	1059
0	673
33	380
0	1489
173	776
146	209
70	1042
60	968
115	1023
89	1952
102	1494
49	3749
0	4379
612	3305
50	3804
36	1065
65	1670
176	1710
111	9250
138	910
305	9122
75	686
28	494
35	339
34	391
138	0
64	11515
74	5846
125	5423
0	5864
60	11741
14	3443
119	3884
778	1337
246	986
1191	418
291	4611
75	4514
68	531
166	480
129	88
162	5005
66	4064
53	3996
0	5147
42	2220
304	4944
150	2173
0	2316
108	4222
163	2825
27	2045
0	2421
59	1060
67	590
76	178
1667	2455
