baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
65127.94327029654	2.9548663406893083	0.1531083181933288	19.299188806699707	5.455896381591401e-83	1.2494002713844309e-80	ENSG00000160191
19980.30382192417	3.2916472975703273	0.18012007753628373	18.274738400039006	1.3151908885461486e-74	1.5058935673853402e-72	ENSG00000154734
9239.519093972614	2.7432137671342174	0.18719931654479624	14.653973196946874	1.2706296533938712e-48	9.699139687573217e-47	ENSG00000183145
5643.063714485306	2.945612757281617	0.21024880013705352	14.010128739671663	1.351597447265627e-44	7.737895385595715e-43	ENSG00000142168
11082.442690833715	3.1473674537809253	0.22557121014825826	13.952877460347427	3.021640989361088e-44	1.3839115731273782e-42	ENSG00000276289
9473.370047098746	3.2370958260920917	0.24817248871236627	13.043733585812202	6.899389461470143e-39	2.633266977794438e-37	ENSG00000154723
25617.332734225503	2.571121744520774	0.2290357012719574	11.22585575192847	3.044249257738549e-29	9.959044000316111e-28	ENSG00000180509
33654.164853964685	3.017521119684492	0.27538500683036404	10.957463350730897	6.119049893819573e-28	1.7515780321058528e-26	ENSG00000156299
2369.9717377792776	1.6215059911121512	0.32510510173363727	4.987636251985586	6.112251117281515e-7	1.5552283398416296e-5	ENSG00000275993
9041.696061791888	2.577185544778675	0.5683218866457722	4.534728655250615	5.767758738588521e-6	1.3208167511367713e-4	ENSG00000142178
291.0954598466789	-1.296106998036926	0.3208530749843876	-4.039565455621684	5.355032229554296e-5	0.0011148203459708488	ENSG00000222018
438.5507168937541	-1.2145756125746108	0.31435087995614347	-3.8637576352388825	1.1165601006261408e-4	0.002130768858694885	ENSG00000215455
15313.11187232667	2.2049314708556156	0.7024814410908354	3.138775406552703	0.0016965542551902542	0.02988545572604371	ENSG00000141959
1445.3893844099018	-0.6318026482893301	0.2091588956724742	-3.0206826549642987	0.0025220553914328922	0.04125362033129517	ENSG00000166351
659.9844446741727	1.0019324045538474	0.3475783910487787	2.8826084427476317	0.0039439735516482635	0.06021132955516349	ENSG00000156284
3338.7257972832376	0.4561765552558851	0.1777829518899837	2.565918443845943	0.010290301994693916	0.14727994729905666	ENSG00000157557
7386.318113237335	0.40162227660920774	0.16734117462167575	2.400020661485099	0.016394146463628342	0.22083879648064061	ENSG00000160183
6913.666893594455	-0.5788139668154458	0.2670680304362294	-2.167290356206282	0.030212721380058892	0.35610018333570936	ENSG00000171587
494.7448669493236	0.544485177184774	0.25371727083232565	2.146031192116237	0.03187049018963013	0.35610018333570936	ENSG00000276612
4442.907227174068	0.3734167876842617	0.1744795810874215	2.1401747147545267	0.032340649791929826	0.35610018333570936	ENSG00000154721
1388.3648462692984	-0.5229075409489611	0.24477323538277035	-2.1362937828200503	0.032655475327728806	0.35610018333570936	ENSG00000205929
8145.314026996141	-0.39736464110713937	0.1898827875323398	-2.09268384075867	0.03637738669498508	0.3786555251432538	ENSG00000205581
1277.5490724577176	-0.535158914696006	0.264682875058805	-2.021887190764075	0.0431880073690146	0.4300023342393193	ENSG00000160284
8129.857027685795	0.38408173225065595	0.19511529883697679	1.9684859902839544	0.04901214650365024	0.46765756455566265	ENSG00000157542
434.922370960565	0.7364065041779851	0.3946434299036768	1.8660047231946182	0.06204070468547972	0.5682928549189942	ENSG00000221859
3054.375490104835	-0.3787346516013878	0.21111837316081988	-1.7939445342016058	0.07282202228040714	0.6413939654697399	ENSG00000142149
26599.767895253884	-0.30833538013145695	0.17837168541509726	-1.7286116875215647	0.08387861645048429	0.7114149321170704	ENSG00000182670
8367.247082728842	-0.3655020193758693	0.21411131969238323	-1.7070653709527885	0.08780990267259277	0.7181595611437052	ENSG00000160285
2285.2003939831925	-0.5260467864772149	0.31164493652915937	-1.6879683409455775	0.09141730640543863	0.7218814885119119	ENSG00000249624
151.7563956958081	0.7926555646196545	0.48667927782555037	1.6287021057505986	0.10337609677845899	0.7624698503148308	ENSG00000244025
