UniqueCount	AmbigCount
166	0
286	0
205	0
126	0
156	0
180	0
168	0
215	0
160	0
194	0
68	0
141	0
83	0
124	0
198	0
132	0
52	0
286	0
56	0
178	0
225	0
164	0
134	0
69	0
82	0
114	0
158	0
144	0
167	0
216	0
164	0
85	0
88	5114
161	61
90	5068
135	2663
197	145
422	858
90	984
529	4246
147	4049
2366	377
2949	4014
0	6040
59	5607
129	5518
565	2801
353	25
82	1226
2090	283
49	134
101	127
128	72
424	1
131	1
39	633
45	567
45	615
192	6
2826	487
126	26
198	0
125	1183
168	244
0	3120
0	2108
1	2672
236	1928
2	2174
45	2416
80	39
136	576
383	2309
38	213
24	1113
511	493
188	211
22	365
35	378
64	1167
117	1413
112	0
139	1659
1	3693
139	2308
50	770
49	1290
134	1800
108	976
25	10043
0	10117
0	4907
0	9994
0	10079
1	6742
28	314
233	10
39	456
0	3127
9	654
21	4775
491	2397
26	4230
645	1789
81	3394
113	0
48	43
15	2156
137	1989
100	850
44	823
37	628
75	695
68	2239
73	115
541	2340
432	525
65	522
28	195
0	2883
687	4720
0	4684
54	168
40	4019
57	2142
0	1723
0	2089
122	1352
0	645
68	5845
84	1517
134	837
83	2154
45	847
157	2027
95	494
143	967
331	661
50	661
75	0
1773	186
15	186
209	1232
130	386
33	1295
27	624
17	1262
436	0
188	169
125	1828
73	90
269	272
8	1408
58	320
124	463
124	0
101	51
360	20
115	1670
43	1398
0	1662
90	1380
7	5374
38	5307
76	5370
99	5189
276	1
472	0
63	51
172	445
242	2921
378	552
191	29
41	622
99	1937
50	1779
134	1486
349	4
168	824
119	733
1054	104865
1596	1112
562	28392
3439	81600
108	104987
2822	76203
1062	924
0	69310
600	10813
1301	42
2412	21
0	8665
538	6834
0	6381
0	7537
46	10673
267	19756
0	13818
390	6418
0	13315
126	0
342	3611
118	4469
92	4372
0	5136
64	3215
11	1184
37	1755
0	3199
25	3505
109	3335
49	758
101	296
132	528
14	3591
0	2924
121	798
39	3246
114	2509
69	201
114	623
141	372
0	737
164	3963
0	3346
135	4296
58	1402
110	437
171	50
31	1317
56	1360
179	107
34	982
218	1152
247	215
148	0
165	0
12	11287
145	923
84	584
3869	14563
0	13842
42	12467
0	14045
0	13807
0	11475
0	12873
186	416
116	2611
0	8525
87	0
160	7424
152	1314
274	93
56	1076
46	1012
368	1
189	670
207	73
2	55
0	1216
40	1158
0	1818
0	1156
18	549
0	1758
68	756
43	56
122	353
102	282
586	932
69	698
183	161
57	84
117	80
113	105
79	516
70	0
58	256
35	1351
59	1228
96	1369
883	1910
66	1898
6946	0
630	0
3	1651
0	1100
1	1058
28	771
0	892
0	1186
0	387
1	6706
0	6707
26	6338
4	6834
0	6642
35	1933
0	1293
74	1129
341	84
81	0
46	7379
0	7521
0	7531
175	7351
70	7518
43	7438
141	7350
34	7342
0	7499
160	7456
17	705
430	212
104	111
128	2477
45	2477
0	6468
25	5633
93	5660
35	1774
63	1676
54	127
91	2080
322	2
75	973
118	0
54	303
493	229
57	48
150	0
136	0
2172	0
117	229
722	5954
52	4327
42	5881
26	5496
567	2865
115	483
8	2633
45	2477
27	2551
20	2375
4	1755
4	1611
74	879
33	1017
5	358
238	0
239	353
10	646
238	1239
102	1117
206	541
75	626
421	0
76	180
2967	901
16	106
392	615
211	357
0	3367
19	3264
250	1
108	43
195	117
113	1155
196	1013
41	1105
45	660
112	856
215	740
1830	389
228	373
129	16
18	1598
219	2000
70	1999
13	1670
31	1670
194	0
682	559
245	1874
435	1874
55	1240
370	0
59	6319
59	6319
204	5796
82	238
102	436
92	411
126	288
20	1762
25	1667
108	1761
1156	2842
20	2980
30	599
21	999
17	1007
171	901
123	120
105	188
15	2520
65	16453
107	15881
0	10930
119	15669
0	26676
79	2583
73	6165
138	2426
25	9382
360	2527
664	26936
280	1367
0	27771
111	26623
105	367
44	2
194	23182
65	1844
95	1989
252	2240
208	6150
70	1801
39	1842
196	945
860	2562
0	4039
694	3659
23	778
46	894
45	996
69	773
149	0
35	419
104	443
69	23
203	565
38	565
49	9138
111	10436
222	15705
28	11916
0	11703
248	15645
23	11705
14	589
0	1807
15	12031
1	17232
4002	16840
83	55
40	6180
3	8074
282	6234
367	6457
20	7840
625	795
316	680
121	3633
5	3381
28	6867
1133	1434
3037	2229
202	2229
138	0
48	621
123	942
16	740
54	529
7	332
12	225
83	192
9	7301
207	6482
59	519
7	1504
1755	6806
350	284
214	201
33	6155
84	5809
22	2221
0	6714
12	6915
37	1398
54	824
0	13447
0	13257
19	13918
26	12158
0	13986
0	14534
0	13878
0	14153
37	4534
91	5910
58	2575
102	2619
10	3434
208	3343
34	1312
390	7
59	2170
44	2171
193	456
121	819
291	726
45	304
57	496
24	428
78	448
608	9968
50	6502
1725	10247
85	10284
80	298
85	1271
109	553
59	2917
56	3253
138	3378
42	3285
80	3515
226	0
1071	743
193	483
258	0
12	2442
262	3062
75	2682
14	2184
61	2964
21	1879
44	1408
17	1446
207	1618
37	1277
82	923
25	1267
44	459
128	984
49	128
2	359
19	390
8	273
97	105
47	168
32	1816
114	3293
79	3493
31	4266
0	4266
130	1361
178	3192
558	2739
169	258
0	450
62	2632
46	1414
24	3608
162	0
227	428
48	3847
25	2468
139	1861
93	635
177	492
118	323
470	118
2	734
55	37
146	2236
128	3064
0	3362
6	4354
0	4539
47	1129
149	131
307	3099
107	1286
31	732
276	228
57	1814
255	461
28	1392
68	709
150	756
0	1546
90	655
202	950
209	848
18	616
54	556
348	0
13	1821
9	1499
63	721
136	663
37	1197
64	1830
1	1182
44	5
51	387
2592	3690
394	0
29	3692
81	3692
42	3690
6	3493
734	873
139	770
102	103
159	451
110	395
67	429
111	369
740	3867
1	3867
36	3407
0	4404
45	3670
1536	3533
108	179
76	1454
121	1222
55	3592
22	1886
38	1595
62	0
394	1234
233	311
118	1663
117	1663
42	1357
37	1662
220	2630
89	433
43	417
182	21
970	21
202	2
90	442
362	2187
45	799
390	178
18	378
652	115
353	1064
37	355
230	73
108	4923
19	740
73	232
101	4107
48	4560
32	1218
118	145
30	1260
0	478
1121	146
99	1
164	3400
59	2945
102	0
160	290
197	76
24	2978
26	2952
58	192
0	1960
90	1900
94	37
91	441
768	0
0	39
130	109
145	132
166	2940
90	2940
46	4474
1403	5681
20	11628
57	13240
80	12308
30	13032
0	13661
0	12506
0	11629
0	9930
220	267
65	437
24	1092
64	293
104	986
39	424
5	4088
8	5374
100	5336
341	3689
9	4228
122	1039
61	388
96	0
81	9082
0	10085
124	8735
35	8586
35	512
153	260
208	5
114	149
0	7824
128	7462
0	7668
0	7306
95	1692
78	1771
71	1055
131	1385
84	1757
31	1455
287	306
38	301
21	3290
96	126
74	7128
33	7128
64	7101
95	1026
0	7335
0	7328
41	7101
236	6456
95	5927
52	747
746	1559
284	276
17	339
27	339
73	130
116	458
117	421
95	377
247	0
19	5903
0	5958
517	6021
432	3128
20	5058
100	5392
299	5428
54	2875
85	249
9	917
10	3260
52	458
125	2999
252	447
195	707
204	3239
36	2718
595	3115
641	501
41	677
14	469
431	1
69	66
35	1659
134	0
128	181
198	1728
139	35
210	0
106	79
85	938
28	359
18	11617
92	11766
30	12025
60	11628
194	95
90	11286
25	9868
19	11712
106	11167
9	11373
25	11330
22	10974
33	11751
15	10970
0	11909
83	11122
38	10876
31	10900
23	9888
26	11149
14	10938
17	11284
95	2642
39	10097
565	8232
60	79
64	2011
196	3270
5	3321
32	3227
42	1047
9	852
212	484
181	764
17	766
1681	4
14	399
8	4885
82	4548
130	275
440	521
136	0
0	1665
174	439
35	386
79	95
95	22
29	679
16	7299
0	8735
0	9179
0	8136
5	9156
0	809
205	1655
327	2225
0	1050
79	1751
65	767
231	7
65	1787
25	1625
75	1309
68	1085
174	0
0	3484
1	3831
8	4142
0	3643
1	7013
18	3054
14	3324
0	3729
16	1443
64	2741
0	560
13	2163
86	1962
0	924
22	1563
0	2121
203	3586
112	0
37	319
75	103
25	380
740	839
155	839
341	2592
262	2592
58	2365
43	10310
2	11368
143	1028
162	0
186	328
206	0
129	1616
321	2415
49	259
87	1617
14	1245
0	2266
13	1349
84	10819
52	2530
56	2278
207	1561
271	221
8	2160
75	2181
51	2495
395	2478
68	280
43	2281
117	475
178	204
150	0
41	2073
11	1781
80	9791
256	0
105	312
19	8353
23	8355
92	667
166	9667
129	9050
30	2099
106	1
56	447
55	2101
46	515
0	5152
128	3610
103	407
954	2592
63	444
288	608
53	7629
95	6029
110	234
98	88
446	5759
7	779
0	730
18	664
51	672
114	356
0	5837
30	3484
95	220
20	402
24	3692
6	1073
157	646
1	4185
165	394
419	1135
266	2280
13	2124
0	1552
24	1929
0	2923
0	1752
589	449
39	278
44	1012
316	816
135	12
456	0
3	2160
1182	6199
373	5699
0	5358
156	381
165	924
0	1192
60	529
477	2739
389	1959
184	1974
134	1218
2	1679
0	4132
158	4257
76	929
392	4699
0	58
119	667
127	4936
0	3694
25	875
0	3281
0	3886
26	988
305	1689
52	770
92	1413
2230	1398
51	2104
0	1933
105	112
506	81645
237	4597
1008	81635
985	68963
478	74673
61	71855
345	24443
1058	9221
2113	0
0	4036
3	4036
94	3163
134	2130
728	0
513	42
72	42
291	0
70	436
277	390
89	25
207	0
229	208
524	99
315	0
613	236
79	30
102	206
170	70
371	0
268	0
110	0
222	0
352	0
261	1
68	0
134	2059
437	1668
48	1037
144	1000
175	585
40	761
81	166
82	256
304	103
16	199
68	0
544	0
176	2022
12	2177
82	2186
27	2058
140	0
187	147
49	2232
48	2703
120	2240
95	307
89	15
181	189
102	33
18	5186
24	9229
14	9229
32	7535
574	8815
72	9270
57	9887
47	9037
0	9837
89	853
0	3019
130	199
85	1264
37	1182
28	1043
74	628
90	372
84	323
99	554
121	57
31	140
65	141
93	374
123	202
143	721
6	843
113	273
81	540
87	255
2553	719
12090	1869
0	116366
1229	114108
0	115858
0	116366
386	74985
0	128901
118	10069
760	1080
0	288
0	108509
0	120905
4273	572
374	505
100	4597
995	5622
0	5958
0	5573
129	5138
0	4333
19	522
0	491
0	305
161	748
69	1286
109	932
9	850
205	591
29	6138
49	6374
333	6374
75	4551
40	294
105	997
512	1436
529	495
46	2056
116	0
63	1717
81	173
578	2466
64	1988
54	1693
35	740
0	762
254	0
125	76
327	0
63	3822
76	0
240	11
85	574
27	437
56	511
88	147
51	205
683	38
210	3334
3	3908
21	3438
0	2415
171	0
259	223
73	0
54	3029
0	1982
70	1140
27	480
136	4699
42	3615
78	0
90	0
58	675
36	3062
19	1260
169	2684
0	3344
64	449
11	3317
60	2973
184	0
162	95
136	432
23	105
79	471
123	1776
24	2026
51	2014
51	118
0	2142
48	1821
58	222
120	56
142	0
164	0
72	659
353	659
98	2667
69	1503
131	4933
86	235
19	4761
4	3650
52	2471
75	0
0	1045
14	799
95	191
7	7730
35	3962
284	5161
341	5087
56	7730
4	677
305	300
127	5
301	225
53	1
3	986
0	701
76	372
0	1260
67	547
111	168
77	936
56	908
111	954
286	2006
47	1278
76	4299
0	4475
199	3016
90	3798
24	803
138	2304
225	2358
126	10100
131	892
316	9937
53	680
51	668
68	509
44	573
276	0
72	9731
96	6237
116	5824
0	6263
53	9985
35	3837
81	4241
769	1410
314	862
1201	405
152	2836
30	2783
86	732
263	627
399	175
285	4787
85	3952
46	3769
0	4875
31	2205
247	4726
108	2161
0	2314
51	3921
61	2535
64	2186
0	2573
38	1045
67	574
101	177
772	1879
