UniqueCount	AmbigCount
8	2144
183	2041
60	926
39	888
46	711
66	795
58	2116
95	127
524	2226
735	669
89	669
29	204
0	2428
941	4670
0	4611
34	148
33	3914
41	1674
0	1313
0	1698
74	1061
0	532
85	5891
97	1543
164	930
147	2557
29	799
138	2342
33	389
90	1055
266	682
46	682
112	0
2142	267
21	267
332	1960
121	585
21	2032
95	1105
21	1970
218	0
174	109
143	2145
51	47
87	124
41	1938
22	365
75	514
139	0
135	47
269	24
183	1591
28	1347
0	1584
96	1327
7	6540
89	6533
91	6565
126	6306
111	2
212	0
94	62
127	554
256	3304
232	570
168	48
33	611
103	2085
53	1951
49	1643
465	3
166	960
160	830
136	13988
271	137
171	4470
230	10216
14	13925
678	9494
74	113
0	9459
95	1426
122	2
121	0
0	1431
81	1039
0	969
0	1181
36	1750
55	3126
0	2226
84	1029
0	2047
94	0
163	4132
54	5233
95	5282
0	6528
150	4481
13	1930
145	2746
2	4560
129	4504
83	3731
78	923
86	297
291	904
14	3292
0	2532
125	719
113	3013
39	1942
68	166
95	578
122	318
0	508
87	3271
0	2243
115	3209
135	1520
110	322
229	55
58	1242
23	1165
156	101
39	858
105	978
157	177
148	0
276	0
9	11887
217	877
36	504
2867	15406
0	14551
97	13504
0	15054
0	14708
0	11891
0	13656
94	357
82	2543
0	9379
219	0
94	8032
132	1238
348	102
68	1345
103	1379
147	0
122	658
207	67
1	63
0	1283
43	1216
0	1861
0	1285
24	573
0	1863
57	731
82	95
58	310
140	374
969	933
72	1089
70	167
48	127
103	98
209	176
31	350
70	0
27	168
19	1123
44	1054
66	1133
1440	1964
67	1957
4167	0
378	0
3	1807
0	1250
1	1225
28	942
0	1232
0	1689
0	546
1	7075
0	7058
26	6718
11	7221
0	7027
42	1786
0	932
27	943
344	96
90	0
42	7398
0	7707
0	7550
146	7354
69	7712
25	7490
288	7353
30	7343
0	7503
63	7391
69	945
396	390
104	41
80	2477
82	2477
0	9157
31	8013
89	8055
98	2545
55	2337
64	111
45	2672
643	1
64	1199
118	0
181	484
823	258
101	110
112	0
81	0
1085	0
82	258
187	5452
48	4297
60	5697
29	5361
943	2844
101	457
7	2707
32	2391
29	2644
76	2360
1	1641
5	1537
50	777
44	1107
24	495
285	0
127	191
15	821
156	1231
65	1107
232	701
129	787
351	0
75	173
1959	927
28	128
591	626
186	358
0	4265
40	4163
112	0
278	74
329	169
109	1339
211	1194
62	1327
47	766
262	1047
138	829
1818	335
114	291
199	44
24	1603
155	1862
63	1859
5	1711
73	1711
129	0
464	621
404	1870
872	1872
22	1136
296	0
69	6530
27	6529
528	6080
105	286
94	410
74	379
193	251
40	1943
50	1829
85	1942
1170	2206
23	2386
55	406
18	662
5	662
85	617
205	139
150	189
29	1952
57	12484
37	11999
0	8272
35	11759
0	21771
44	2032
64	4521
158	1911
5	6885
241	2063
1285	22240
263	1341
0	22886
112	21945
193	292
87	1
135	18980
74	1340
235	1693
115	1810
88	4882
88	1448
71	2064
181	1066
858	2769
0	4883
573	4285
84	1247
163	1393
48	1516
72	1150
166	0
62	588
60	527
105	16
77	640
78	640
69	9805
121	11104
201	15191
81	12783
1	12313
146	14941
69	12253
30	853
0	2165
3	12655
0	16198
2032	15764
67	71
41	6504
12	8604
272	6572
315	6884
24	8300
372	925
316	689
66	3856
10	3550
31	7264
1477	1601
4047	1969
148	1969
207	0
54	565
61	830
34	718
43	488
19	299
11	192
62	173
22	8685
88	7803
41	576
11	1949
1536	8292
341	286
170	147
46	7643
153	7138
33	2821
0	8205
16	8393
46	1776
30	1008
0	16929
0	16681
26	17309
69	15618
0	17417
0	17897
0	17271
0	17570
17	4936
50	6128
43	2644
127	2655
5	3431
374	3372
48	1345
972	11
56	2162
46	2167
123	292
33	511
224	813
56	367
137	594
24	524
36	447
1510	11249
69	7252
1036	11368
78	11411
118	386
95	1652
155	730
26	3229
68	3338
72	3463
38	3602
130	3834
67	0
1080	730
123	411
193	0
8	2412
355	3820
48	2657
30	2310
121	3402
26	1877
52	1424
15	1355
107	1425
54	1207
106	895
27	1120
27	421
65	871
180	250
5	394
66	662
8	423
147	188
70	312
22	1465
90	3088
61	3219
19	3845
0	3845
74	1088
81	2584
603	2279
70	201
0	458
91	2627
37	1253
23	3380
129	0
215	337
35	3518
32	2465
100	1514
179	610
102	473
65	239
470	128
3	491
81	40
98	2314
73	2713
0	2839
7	3744
0	3883
53	982
314	175
283	2574
62	1054
52	691
134	212
25	1523
97	417
39	1293
59	662
156	715
0	1295
216	640
145	802
213	716
28	585
51	527
139	0
27	1985
7	1596
110	834
144	663
52	1281
76	2008
1	1393
43	10
58	452
3924	4623
236	0
57	4623
166	4624
34	4622
3	4355
386	727
184	652
156	75
107	434
67	374
102	405
80	343
598	6534
12	6534
64	5666
0	5418
86	4600
1503	4433
115	237
104	1560
97	1201
51	4086
13	1889
26	1719
41	0
523	986
397	306
57	1275
106	1275
25	973
39	1276
241	2460
123	649
132	617
174	31
1212	31
227	5
132	664
393	1799
25	509
191	105
13	350
813	90
225	939
117	662
388	133
164	5381
18	901
120	249
141	4255
22	4713
22	1168
23	66
19	1224
0	465
843	68
50	1
143	3577
72	2988
102	0
207	303
163	87
25	3325
23	3264
206	312
0	2281
84	2119
309	73
161	632
614	0
4	74
167	154
69	63
112	3296
131	3296
63	5332
1088	6875
12	13839
69	15747
239	14756
36	15532
0	16148
0	14955
0	13836
0	11697
135	308
145	559
64	1387
73	300
79	1045
11	440
8	6101
10	7984
197	7933
391	5568
35	6371
196	1509
65	554
64	0
65	8212
0	9039
41	7242
18	7097
52	458
175	262
276	14
251	137
0	6755
90	6485
0	6697
0	6427
104	1892
106	1911
67	1141
166	1498
120	1959
42	1640
381	282
15	190
29	2638
140	109
84	7312
78	7309
47	7290
60	911
0	7484
0	7447
59	7290
420	6624
98	6075
37	742
233	1487
409	306
4	344
26	344
113	155
70	273
51	238
130	235
132	0
12	4856
0	4903
216	4940
758	2676
26	4170
100	4431
157	4446
67	2180
33	135
15	807
4	2753
76	401
122	2528
303	384
145	614
242	2765
39	2327
266	2615
781	561
49	778
22	547
961	1
91	88
55	1988
160	0
127	165
280	2008
112	24
210	0
111	74
123	1044
8	212
14	13019
53	13054
31	13512
27	13099
129	67
53	12610
44	11084
70	13211
49	12605
26	12876
58	12850
61	12444
86	13324
42	12430
0	13448
94	12593
68	12298
51	12315
32	11087
33	12610
14	12372
12	12732
35	2649
23	11237
860	9391
101	103
96	1736
79	2298
1	2509
16	2285
19	814
11	678
157	437
179	1428
81	1432
840	16
19	724
10	4164
96	3842
33	152
547	476
256	0
0	1307
171	361
34	301
215	105
129	13
13	534
42	8803
0	9822
0	10313
0	8687
1	10179
0	1148
257	1984
406	2298
1	1121
52	1922
218	1051
464	12
83	1803
28	1766
76	1432
168	1197
436	0
0	3733
0	3486
6	4176
0	3643
3	7294
11	3275
19	3378
0	3696
35	1586
52	2963
0	687
14	1582
65	1430
0	774
39	1242
0	1669
129	3136
60	0
93	427
107	156
13	298
748	602
87	602
710	3290
166	3290
58	2444
52	7861
0	8796
119	872
217	0
62	172
103	0
119	1510
227	2484
37	243
86	1642
39	1184
0	2362
12	1247
62	8408
21	2201
85	2029
203	1332
173	193
25	3110
103	3142
47	3521
721	3486
39	230
70	2818
92	438
156	238
282	0
51	2715
17	2385
55	10210
128	0
59	282
38	8653
25	8653
56	747
203	10078
61	9324
38	2217
105	2
129	490
100	2214
76	550
0	5019
49	3380
99	383
545	2445
121	418
179	672
105	9444
74	7069
32	156
74	91
443	7039
4	852
0	803
17	755
79	803
178	426
0	6135
31	3040
121	223
23	418
22	3695
1	1006
90	566
4	5080
347	340
208	1063
291	2646
12	2157
0	1285
15	1762
0	3675
0	1539
592	476
55	272
55	1282
664	1042
120	12
570	0
2	1816
1776	6083
491	5676
0	5157
66	433
263	1291
0	1558
66	691
744	2319
182	1530
156	1809
66	1095
4	1540
1	3974
172	4060
69	769
387	5023
0	23
66	537
343	5492
0	4083
57	987
0	3203
0	3641
28	1042
758	1663
41	758
199	1387
1095	1144
40	1788
0	1874
72	95
29	8943
33	531
171	8941
119	7522
67	8165
20	7929
49	2643
88	944
1584	0
0	3407
1	3407
59	2644
143	1768
546	0
274	33
79	33
349	0
83	472
300	441
294	73
310	0
244	246
263	96
526	0
615	197
101	41
90	157
279	90
445	0
201	0
123	0
133	0
176	0
523	1
102	0
431	3651
827	3123
32	1264
111	1209
246	699
13	801
152	285
54	317
410	150
17	161
68	0
363	0
195	2137
12	2323
73	2337
33	2165
124	5
315	223
144	2414
54	2786
61	2331
75	247
238	24
135	149
114	61
18	3867
9	6896
38	6898
47	5746
367	6617
37	6913
117	7468
29	6706
0	7448
65	657
0	2146
196	135
65	1047
43	987
64	959
177	609
86	390
73	329
48	486
143	78
31	186
57	142
118	307
130	228
209	861
9	1044
147	382
89	624
109	310
185	52
1134	149
0	11250
63	10748
0	10885
0	11250
95	7627
0	12380
21	1003
84	113
0	43
0	10284
0	12013
129	48
145	75
223	4059
495	4824
0	5216
0	4719
110	4425
0	3803
37	598
0	462
0	311
256	787
73	1220
126	864
13	643
101	460
52	9918
129	10474
581	10474
63	6823
47	410
65	1251
1025	2043
899	729
63	2475
291	0
74	2594
120	210
426	2750
194	2410
43	1900
17	738
0	774
190	0
159	85
196	0
94	3346
76	0
160	8
82	638
23	442
76	548
91	183
79	290
276	26
176	2878
4	3406
17	2939
0	2081
128	0
317	202
146	0
44	2588
0	1719
84	1062
62	430
102	3747
54	3019
104	0
180	0
41	514
14	2491
26	1234
174	2919
0	3643
111	504
5	3620
74	3257
92	0
201	120
76	391
30	147
128	850
161	3390
77	3933
75	3878
67	227
0	4169
123	3582
81	345
201	112
76	0
109	0
38	413
247	413
334	3980
171	1255
142	5509
85	243
17	5248
1	2596
56	3404
112	0
0	1499
34	1193
121	268
1	5224
43	3039
246	3872
325	3790
25	5226
6	592
189	191
215	7
161	121
58	2
18	1133
0	974
69	400
0	1254
54	432
55	146
66	1081
43	995
161	1069
136	1831
104	1396
112	4059
0	4502
190	2921
114	3799
43	822
103	2105
186	2174
147	7789
182	885
153	7637
58	602
25	446
54	339
64	572
207	0
70	10918
148	7215
66	6409
0	7188
42	11338
16	4473
236	4950
452	1433
365	1053
1595	533
144	3064
69	3012
69	572
171	487
309	141
291	6145
106	5134
90	5058
0	6316
63	3082
525	6059
376	3023
0	3142
102	5280
45	3097
49	2654
1	3160
42	1444
73	695
71	197
514	2270
